PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
5vISr,3Nnr2/7k/1p4R1/3pB2p/1b1P2nP/pP6/P3KP2/6R1 w - - 3 32,g6b6 f8f2 e2d1 g4e3 d1c1 f2c2 c1b1 c2b2 b1a1 e3c2,1656,75,95,3011,mate mateIn5 middlegame veryLong,https://lichess.org/vqWewokz#63,
5vSsI,5nk1/1p5p/5pp1/QP6/2qP4/4r3/P1r2PP1/R5KR w - - 0 26,f2e3 c4e2 h1h2 e2e3 g1h1 c2c1 a1c1 e3c1 a5e1 c1e1,1884,77,91,1688,backRankMate endgame master mate mateIn5 veryLong,https://lichess.org/XLvV1He0#51,
5vT3V,3n2k1/1p4bp/2p1p1p1/2PpP1P1/3P2B1/r2q3P/r2BRQ1K/5R2 b - - 7 29,a2c2 g4e6 d8e6 f2f7 g8h8 f7e8 e6f8 f1f8 g7f8 e8f8,1640,75,96,7712,fork master mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/v84tLzGd/black#58,
5vX89,r1bqk2r/pp3pp1/2n5/3p4/3Pp1p1/2N1P3/PP1NB1PK/R1BQ1R2 w kq - 0 13,h2g1 h8h1 g1h1 d8h4 h1g1 g4g3 d2f3 e4f3 f1f3 h4h2 g1f1 h2h1,2127,78,73,155,attraction kingsideAttack mate mateIn5 opening sacrifice veryLong,https://lichess.org/pUIioniA#25,Slav_Defense Slav_Defense_Exchange_Variation
5veeM,3r4/5k1p/4p1p1/1b2Pp2/1q6/4Q3/PP1R1P1P/4K1R1 w - - 4 29,e3c3 b4e4 e1d1 e4b1 c3c1 d8d2 d1d2 b1d3 d2e1 d3e2,2177,76,94,3931,attraction endgame mate mateIn5 pin veryLong,https://lichess.org/8XPkD8cj#57,
5vlVC,1rbr4/3B1R1p/6pk/p2R1p2/1p3P2/1P6/1KP3PP/8 b - - 1 32,c8d7 d5d3 g6g5 d3h3 h6g6 f7h7 g5f4 h3h6 g6g5 h2h4 g5g4 h6g6,2698,104,90,754,endgame mate mateIn5 veryLong,https://lichess.org/2VICi0e7/black#64,
5wjiR,r7/2r5/p4n1p/qp4p1/4P3/5Pk1/P5Q1/4R1K1 b - - 1 31,g3f4 g2h2 f4f3 h2h3 f3f4 h3f5 f4g3 e1e3 g3h4 e3h3,2291,79,92,3835,endgame fork killBoxMate mate mateIn5 veryLong,https://lichess.org/fskY623U/black#62,
5wv0f,5rk1/1p2Q1pp/2b1p3/3pNp2/3P4/2q5/5PPP/5BK1 b - - 3 30,c3d4 e7e6 g8h8 e5f7 f8f7 e6c8 c6e8 c8e8 f7f8 e8f8,1748,163,84,22,endgame fork mate mateIn5 sacrifice veryLong,https://lichess.org/fbpbSk8v/black#60,
5x0gN,3r1rk1/2qp2p1/4ppQp/p7/3B1P2/2pB4/P5PP/4K3 b - - 1 31,c7f4 g6h7 g8f7 d3g6 f7e7 d4c5 d7d6 h7g7 f8f7 g7f7,1853,75,99,2526,endgame mate mateIn5 veryLong,https://lichess.org/XLmRuZfS/black#62,
5yDYY,r1bqk2r/1p1n1pp1/p2b4/3p3p/3Pp1n1/1PN1PP2/PB1NB1PP/R2Q1RK1 w kq - 1 13,f3g4 d6h2 g1h2 h5g4 h2g1 h8h1 g1h1 d8h4 h1g1 g4g3 d2f3 e4f3 f1f3 h4h2 g1f1 h2h1,2348,88,83,116,attraction discoveredAttack discoveredCheck intermezzo kingsideAttack master mate mateIn5 opening sacrifice veryLong,https://lichess.org/ytSosKiG#25,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Modern_Variation
5z1PF,r3r2k/ppb2R1p/2p5/8/6Q1/7P/PqP3P1/3R3K b - - 3 24,e8g8 f7h7 h8h7 g4h5 h7g7 d1d7 g7f6 d7f7 f6e6 h5f5 e6d6 f7d7,2284,73,94,10679,attraction killBoxMate mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/CfP7mRth/black#48,
5zTja,r1bq1r1k/pp4p1/4p1Rp/3p1p1Q/3b4/3B1R2/P1P2PPP/6K1 b - - 1 21,d8e8 g6h6 g7h6 h5h6 h8g8 f3g3 g8f7 h6h7 d4g7 h7g7,2089,79,91,3230,kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/xny3c5xu/black#42,
613ig,7k/1ppQ3p/p2p2r1/3Pp1q1/2Pb1p2/1PN2P2/1P2R1P1/5R1K w - - 13 34,g2g4 g6h6 h1g2 h6h2 g2h2 g5h4 h2g2 h4g3 g2h1 g3h3 e2h2 h3f1,2266,82,90,388,attraction exposedKing fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/lqe2i5Ng#67,
61Tza,5rk1/1pRb1ppp/4p3/p2pP3/Pn1q4/1P3QPB/5P1P/6K1 b - - 2 23,d7c6 f3f7 f8f7 c7c8 c6e8 c8e8 f7f8 h3e6 g8h8 e8f8,2150,77,95,3949,backRankMate deflection mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/wFeFGWJ1/black#46,
62q3f,1k1q2r1/pp6/3p3p/3PN3/P1B5/1PQ4b/5P1P/R5rK w - - 0 24,a1g1 g8g1 h1g1 d8g5 e5g4 g5g4 c3g3 g4d1 c4f1 d1f1,1444,206,100,18,attraction mate mateIn5 middlegame veryLong,https://lichess.org/GLaT9o1W#47,
63IgY,r4rk1/1p1bq1p1/p1n1ppQp/3p4/3P2N1/2P1R3/PP1N1PPP/R5K1 b - - 3 20,d7e8 g4h6 g8h8 h6f7 f8f7 e3h3 h8g8 g6h7 g8f8 h7h8,1534,76,98,7230,kingsideAttack mate mateIn5 middlegame pin sacrifice veryLong,https://lichess.org/m4osnIEk/black#40,
63JX3,3rk3/3R1pp1/2PK4/8/7p/2P5/8/8 b - - 2 43,d8d7 c6d7 e8d8 c3c4 h4h3 c4c5 h3h2 c5c6 f7f6 c6c7,1140,82,78,607,advancedPawn endgame mate mateIn5 quietMove veryLong,https://lichess.org/vH4nYAoW/black#86,
63UzH,r1bq1rk1/p3npb1/1p4pB/2pP1pN1/4N2Q/3P4/PPP3PP/n4RK1 b - - 1 15,g7d4 g1h1 f7f6 h6g7 f6g5 h4h8 g8f7 e4d6 d8d6 h8f8,2725,105,94,1815,clearance defensiveMove deflection kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/SmHaiH6C/black#30,Sicilian_Defense Sicilian_Defense_Closed
64I7t,r1bq2k1/6p1/p2bprBp/1p4BR/3P4/2P5/5PPP/R2Q2K1 b - - 2 21,h6g5 h5h8 g8h8 d1h5 h8g8 h5h7 g8f8 h7h8 f8e7 h8g7 f6f7 g7f7,1632,77,97,2225,attraction deflection kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/fbzgaqdv/black#42,
64OS9,5rk1/3b1ppp/3p4/1B1Pp1q1/R1P5/4PQ2/1r4PP/5RK1 b - - 4 22,d7b5 f3f7 f8f7 a4a8 g5d8 a8d8 b5e8 d8e8 f7f8 f1f8,1314,76,94,4448,mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/SultUIZl/black#44,
64uIK,r1bq1rk1/p3b1p1/1ppp1nP1/4pP2/2P5/4B2Q/PPB3P1/2KR4 b - - 0 21,f8e8 d1h1 g8f8 h3h8 f6g8 h8g7 f8g7 h1h7 g7f6 h7f7,2390,85,97,802,attraction kingsideAttack mate mateIn5 middlegame pillsburysMate quietMove sacrifice veryLong,https://lichess.org/xvOWnhYr/black#42,
65QC5,r4rk1/1p3ppp/2p1p3/2Q5/3P2q1/2P1PR2/PP4P1/5RK1 b - - 3 22,a8a2 c5f8 g8f8 f3f7 f8e8 f7f8 e8d7 f1f7 d7d6 f8d8,1585,76,96,16296,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/D9Q08HFo/black#44,
65yvi,2kr4/ppp1npQp/3b4/1b6/7N/2N1P3/PPq2PPP/R1B1K2R w KQ - 3 14,c3b5 d6b4 c1d2 c2d2 e1f1 d2d3 f1g1 d3d1 a1d1 d8d1,2030,78,96,5219,backRankMate fork mate mateIn5 middlegame veryLong,https://lichess.org/dSpFCsMk#27,Englund_Gambit Englund_Gambit_Other_variations
666RI,2r4k/4R3/1K1P2R1/p7/2r5/2n4P/P6P/8 w - - 8 46,d6d7 c4b4 b6a7 c3b5 a7a6 b5c7 a6a5 b4b5 a5a4 c8a8 g6a6 a8a6,2359,80,92,7730,endgame mate mateIn5 veryLong,https://lichess.org/jrfQygyK#91,
66EDQ,r1bq1r2/pp1nb1pk/2n1p3/2ppP1P1/3P4/2P5/PP1NQPP1/R1B1K2R b KQ - 0 12,h7g8 h1h8 g8h8 e2h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,2078,79,93,5826,attraction kingsideAttack mate mateIn5 opening sacrifice veryLong,https://lichess.org/SoKUmxNA/black#24,French_Defense French_Defense_Tarrasch_Variation
66gse,1n3q2/5r1k/2pR2Rp/pp2Prp1/5BQ1/P5P1/1PP4P/6K1 w - - 4 28,f4g5 f5f1 g1g2 f7f2 g2h3 f2h2 h3h2 f8f2 h2h3 f1h1,1400,80,93,2702,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/cQR2R5a9#55,
67eP6,5Bk1/3b2p1/p7/1p1P2PK/2p1P3/P1N4r/1P6/1B2R3 w - - 1 38,h5g6 h3f3 g6h5 g7g6 h5h6 d7e8 e1h1 f3f7 h6g6 f7f1 g6h6 f1h1,2471,79,92,4727,discoveredAttack discoveredCheck endgame mate mateIn5 pillsburysMate quietMove veryLong,https://lichess.org/vNkSo0k2#75,
67wCC,1r2rk1Q/p2n2p1/2pbbpP1/q2p4/3P3N/2pBB2P/PP3P2/1K4RR b - - 4 23,e6g8 h8g7 f8g7 h4f5 g7h8 g6g7 h8h7 f5e7 f6f5 d3f5,2502,85,96,1026,advancedPawn attraction discoveredAttack discoveredCheck fork mate mateIn5 middlegame morphysMate sacrifice veryLong,https://lichess.org/GbDPUqkW/black#46,
681Yb,8/1R1R4/1p3pkp/2b5/2b2BP1/5P2/1P2r1KP/8 w - - 3 29,g2h1 e2e1 h1g2 e1g1 g2h3 c4f1 h3h4 c5f2 f4g3 f2g3 h2g3 g1h1,1959,77,92,244,endgame mate mateIn5 veryLong,https://lichess.org/SPn9xYW3#57,
68kEb,5k2/4p1b1/3pp2r/3nPPQ1/3B2P1/1P1q4/KP6/2R5 b - - 8 34,d3d4 c1c8 f8f7 f5e6 h6e6 g5h5 e6g6 e5e6 f7f6 h5f5,2493,83,88,248,endgame mate mateIn5 pin veryLong,https://lichess.org/yMONuYcF/black#68,
69SgL,2rr4/pR4pQ/4p2p/4k1q1/3RB3/7P/P5P1/7K w - - 1 31,d4d8 c8c1 d8d1 c1d1 h1h2 g5f4 g2g3 f4f2 e4g2 f2g1,1570,77,90,1421,endgame mate mateIn5 veryLong,https://lichess.org/wspxjHgV#61,
69ZOW,2R5/5ppk/3Q3p/8/4bP2/6KP/Pr2r3/6R1 w - - 6 39,d6d4 e2g2 g1g2 b2g2 g3h4 g7g5 f4g5 h6g5 h4h5 e4g6,1712,80,94,2219,endgame mate mateIn5 morphysMate veryLong,https://lichess.org/c4ijTe9c#77,
69r5v,2r2rk1/pp1b1p1p/4p1pQ/1q1p4/2n5/5R2/7P/6RK b - - 1 28,a7a5 f3h3 f8d8 g1g6 f7g6 h6h7 g8f8 h3f3 f8e8 h7f7,2404,88,86,432,mate mateIn5 middlegame quietMove sacrifice veryLong,https://lichess.org/NpIiRbX5/black#56,
6ASca,7k/pp4p1/7p/4P1q1/5r2/4Qp2/PP3RbP/4R2K w - - 4 27,h1g1 g2h3 g1h1 g5g2 f2g2 f3g2 h1g1 f4f1 e1f1 g2f1q,1801,75,94,1510,advancedPawn discoveredAttack discoveredCheck endgame mate mateIn5 promotion sacrifice veryLong,https://lichess.org/MHAZB7O0#53,
6AnqY,5rk1/5ppp/p7/6q1/8/1P5P/PBr5/3R2RK b - - 1 32,g5f4 g1g7 g8h8 g7g8 h8g8 d1g1 c2g2 g1g2 f4g5 g2g5,2000,79,92,2158,attraction discoveredCheck doubleCheck endgame mate mateIn5 pillsburysMate sacrifice veryLong,https://lichess.org/2b5hK9bO/black#64,
6AroW,r2qnrk1/pp1n2p1/2p3P1/3p2b1/3P4/2N4Q/PPP2P2/1K4RR b - - 1 22,g5h6 h3e6 g8h8 h1h6 g7h6 g6g7 e8g7 e6h6 h8g8 h6g7,1619,74,97,996,advancedPawn discoveredAttack fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/CyG7vD0C/black#44,
6BJLF,8/5Q1p/7k/p5p1/3p4/1P5P/q1b2PP1/6K1 b - - 0 33,a2b3 f7f6 c2g6 f6f8 h6h5 g2g4 h5h4 f8h6 g6h5 h6h5,1767,76,93,627,endgame mate mateIn5 veryLong,https://lichess.org/kTIVYUER/black#66,
6BYNt,r1bqk2r/p2np1bp/1pn1Q1p1/2p5/2P2B2/3B1N2/PP3PPP/RN2K2R b KQkq - 0 11,c8b7 d3g6 h7g6 e6g6 e8f8 f3g5 d8e8 g5e6 f8g8 g6g7,1933,99,85,39,fork mate mateIn5 opening quietMove veryLong,https://lichess.org/50bn9EJ3/black#22,Pirc_Defense Pirc_Defense_Other_variations
6Bg77,1rr2kR1/5p1p/3p1P2/qbnPp3/8/Pp2QN1P/1P3P2/1K5R b - - 2 27,f8g8 e3g5 g8f8 g5g7 f8e8 g7g8 e8d7 g8f7 d7d8 f7e7,2260,92,90,1500,deflection kingsideAttack master mate mateIn5 middlegame veryLong,https://lichess.org/TFp88PXh/black#54,
6Bty1,3rk3/5R1R/p3r2p/1p6/1P6/PQ3P2/5P1P/2q2K2 w - - 13 32,f1g2 e6g6 g2h3 c1f1 h3h4 f1f2 h4h5 g6g5 h5h6 f2h4,2219,76,92,6584,endgame mate mateIn5 veryLong,https://lichess.org/J9u2Urlh#63,
6C6g4,r7/1p1bkp2/p4n2/2pPp3/P1P1Pnpq/6N1/R2Q1PBP/6RK w - - 6 31,d2b2 h4h2 h1h2 a8h8 g3h5 h8h5 h2g3 f6e4 g2e4 h5h3,2120,81,90,2498,attraction hookMate kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/7uCDv4hV#61,
6CvgB,4r2k/pR4rq/8/P2p4/2pB1Q2/2P2P1P/6P1/5K2 w - - 1 42,f4f6 h7d3 f1g1 e8e1 g1h2 e1h1 h2h1 d3f1 d4g1 f1g2,1784,76,95,1767,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/O0Dv7Usx#83,
6D298,1r6/2kn1Q2/p2p3p/q2P1P2/1pp2P2/2P4R/P1P3P1/1K2R3 w - - 0 27,e1e7 b4c3 b1a1 b8b1 a1b1 a5b6 b1c1 b6g1 e7e1 g1e1,2391,83,91,596,attraction discoveredAttack discoveredCheck endgame master masterVsMaster mate mateIn5 queensideAttack sacrifice veryLong,https://lichess.org/Ujd5BtkN#53,
6D5o0,1Q6/p5kp/b1N3pq/5p2/7K/2N5/PPP3PP/8 w - - 2 37,h4g3 h6e3 g3h4 g6g5 h4h5 a6e2 c3e2 e3e2 g2g4 e2g4,1823,76,93,5525,endgame exposedKing mate mateIn5 veryLong,https://lichess.org/FSB8wfE4#73,
6DHx0,K7/P1k2pp1/8/4P2p/7P/6P1/8/8 w - - 1 58,e5e6 f7e6 g3g4 h5g4 h4h5 g4g3 h5h6 g3g2 h6h7 g2g1q h7h8q g1g2,2028,76,97,1729,advancedPawn endgame mate mateIn5 pawnEndgame promotion veryLong,https://lichess.org/IjIarueB#115,
6DQSD,1k6/2q3p1/2p1p1Rb/pp6/3PQ2P/P1P3PB/1r6/6K1 w - - 0 40,g6e6 c7g3 h3g2 h6e3 g1h1 b2b1 e4b1 g3h4 g2h3 h4h3,2229,94,44,80,deflection endgame exposedKing fork mate mateIn5 sacrifice veryLong,https://lichess.org/Ajf4kPY5#79,
6DY3a,r6Q/p1pp4/1pn1k1p1/4P3/3p2K1/2N1q3/PPP4P/5R2 w - - 20 31,h8a8 c6e5 g4h4 g6g5 h4h5 e3h3 h5g5 h3g4 g5h6 g4g6,1974,77,91,2651,endgame fork mate mateIn5 veryLong,https://lichess.org/e22ldXWs#61,
6DyYH,1r5r/1p4pk/p6R/q5p1/1n4Q1/6P1/P4P1P/3R2K1 b - - 0 29,h7h6 g4h3 h6g6 d1d6 g6f7 h3e6 f7f8 d6d7 a5a2 e6e7 f8g8 e7g7,2421,82,92,204,endgame fork mate mateIn5 veryLong,https://lichess.org/uaqrzk3Z/black#58,
6FKYY,8/p3r1q1/kppN1p2/6p1/PK6/1P1P4/2P3Q1/8 b - - 1 35,e7d7 g2c6 d7d6 c6c8 g7b7 c8c4 b6b5 a4b5 b7b5 c4b5,2314,75,94,4304,endgame mate mateIn5 sacrifice veryLong,https://lichess.org/nkkPTrlG/black#70,
6FMag,8/1R3p2/4p1kp/1Bp3p1/2P3K1/2P3P1/5rPP/8 w - - 1 45,b7c7 h6h5 g4h3 g5g4 h3h4 f2g2 h2h3 g2h2 c7c8 h2h3,2260,81,94,3240,deflection endgame mate mateIn5 veryLong,https://lichess.org/Iw7nTBR3#89,
6FlHa,4k3/1R4R1/1p6/1N1p4/3P2n1/P7/1P4Pq/6K1 w - - 7 39,g1f1 h2f4 f1e2 f4e3 e2d1 g4f2 d1c2 e3d3 c2c1 d3d1,2213,79,90,2466,endgame fork mate mateIn5 veryLong,https://lichess.org/xr1S8hWu#77,
6LPvz,5k2/p4rp1/3R4/1P1P1q2/2rp1p2/P3p3/1P1B1PQ1/K6R w - - 0 38,d2e1 c4c1 a1a2 f5b1 a2b3 b1c2 b3b4 c2b2 b4a4 c1c4 e1b4 c4b4 a3b4 b2a2,2580,90,94,1616,deflection mate mateIn5 middlegame veryLong,https://lichess.org/0gu12Kg2#75,
6LehW,3r2k1/7p/p4ppB/2p4P/4rn2/3N4/P7/R1K3R1 w - - 0 28,d3f4 e4c4 c1b2 d8b8 b2a3 c4c3 a3a4 b8b4 a4a5 c3a3,1397,343,0,5,endgame exposedKing mate mateIn5 veryLong,https://lichess.org/WBEC9zmd#55,
6M9UX,3r1r1k/1q1n3p/pp2R1pQ/2p2p2/PP3BN1/8/5PPP/6K1 b - - 0 27,f8g8 e6e7 d7f6 h6h7 f6h7 f4e5 h7f6 e5f6 g8g7 f6g7 h8g8 g4f6,2402,78,91,995,kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/n9tcLJu5/black#54,
6MsE1,b5rr/p1kp4/Pp6/3P3p/1RP5/5QPp/2q4N/3R3K b - - 0 31,g8f8 d5d6 c7b8 b4b6 a7b6 a6a7 b8a7 d1a1 c2a4 a1a4 a7b8 a4a8,1484,75,92,13769,advancedPawn attraction deflection mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/WEPRs0rU/black#62,
6NgRy,8/1k3p2/p5p1/K1p4p/P1P1PP1P/6P1/8/8 w - - 0 39,e4e5 b7a7 g3g4 h5g4 f4f5 g6f5 h4h5 g4g3 e5e6 f7e6 h5h6 g3g2 h6h7 g2g1q h7h8q g1e1 h8c3 e1c3,2359,88,92,6499,advancedPawn endgame mate mateIn5 pawnEndgame promotion trappedPiece veryLong,https://lichess.org/ZHd633yA#77,
6Om01,r5k1/pp3r1p/1np2PRQ/4B3/3Pp3/2q4P/P1P5/2K4R b - - 0 25,h7g6 h6g6 g8f8 e5d6 f8e8 g6g8 e8d7 g8f7 d7d6 f7e7 d6d5 e7e5 d5c4 e5c5,1690,75,95,15513,deflection exposedKing mate mateIn5 middlegame veryLong,https://lichess.org/twOwHEAe/black#50,
6P2vX,r1b2r2/pp2p1kp/2p2p1P/6p1/2Q5/5qN1/PPP2P2/2KR3R b - - 0 20,g7h8 c4f7 f3f4 c1b1 f4c1 b1c1 f8f7 d1d8 f7f8 d8f8,1891,76,94,5771,mate mateIn5 middlegame veryLong,https://lichess.org/NdCJhy0d/black#40,
6SdYo,6r1/2p5/1p1pkp1b/2qN4/4P3/6pP/1PP3P1/5Q1K b - - 12 39,g8f8 f1f5 e6f7 f5f6 f7g8 d5e7 g8h7 f6g6 h7h8 g6h6,1802,75,94,2350,deflection endgame fork mate mateIn5 veryLong,https://lichess.org/JHKelwpQ/black#78,
6SoOL,5rk1/pp3p1p/4pQP1/1b2P3/3p3R/P2r2P1/3K1P2/8 w - - 1 32,d2c2 f8c8 c2b1 d3d1 b1b2 d1d2 b2b3 c8c3 b3b4 d2b2 b4a5 c3a3,2010,75,95,3528,deflection endgame exposedKing mate mateIn5 veryLong,https://lichess.org/lZqkIi0Q#63,
6WMlr,4r2k/pbpnqp2/1p2pP2/6r1/3P4/P1PB4/4QPPP/R4RK1 w - - 0 19,f6e7 g5g2 g1h1 g2g1 h1g1 e8g8 d3g6 g8g6 e2g4 g6g4,2278,80,61,325,attraction discoveredCheck doubleCheck kingsideAttack mate mateIn5 middlegame pillsburysMate sacrifice veryLong,https://lichess.org/qBuMfC5S#37,Queens_Gambit_Accepted Queens_Gambit_Accepted_Other_variations
6WpZd,4rk2/p4pb1/8/2QR2p1/2p1N1P1/5P2/qrP5/2K4R b - - 1 29,f8g8 e4f6 g7f6 d5g5 f6g7 g5g7 g8g7 c5g5 g7f8 h1h8,1893,79,91,722,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/X5hesLfo/black#58,
6Wq9c,r2q4/1p1nbr1k/2p1Q3/p1Pp1p1p/P2P1P2/5PR1/1P3P1P/6RK b - - 5 25,d8e8 e6g6 h7h8 g6h5 f7h7 h5h7 h8h7 g3h3 e7h4 h3h4 e8h5 h4h5,2243,81,93,4089,attraction exposedKing mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/biW0Jud1/black#50,
6Xg8n,r5k1/6Rp/4ppn1/3b4/p2Q4/P1B2P2/1P2q1PP/6K1 b - - 0 27,g8g7 d4f6 g7h6 f6g7 h6h5 g7h7 h5g5 h2h4 g6h4 h7e7 g5f4 e7h4 f4e3 h4d4,2654,110,88,3557,deflection endgame mate mateIn5 skewer veryLong,https://lichess.org/nPnGWmH4/black#54,
6Y5Kp,2k4r/1pp4q/p1pPb1p1/4p3/Q3P3/1P2B1P1/P5r1/3RRNK1 w - - 0 24,g1g2 h7h1 g2f2 h8h2 f1h2 h1h2 f2f3 e6g4 f3g4 h2h5,2566,81,94,1432,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/VO0C0LTn#47,
6YHhg,4R3/pp3kp1/2p5/1q1r1pN1/8/1P4P1/P3R1KP/8 b - - 4 41,f7g6 e2e6 g6g5 h2h4 g5g4 e6g6 g4h5 g6g5 h5h6 e8h8,1945,77,90,398,endgame mate mateIn5 sacrifice veryLong,https://lichess.org/6QxPIHQe/black#82,
6Z21u,5r2/3R2R1/p3rp1k/1p5p/4pp2/8/PPn2PPP/5BK1 b - - 1 31,e4e3 g7h7 h6g5 d7g7 g5f5 h7h5 f5e4 f2f3 e4d4 g7d7 e6d6 d7d6,2322,89,89,159,deflection endgame mate mateIn5 pillsburysMate veryLong,https://lichess.org/RPttDM0M/black#62,
6Z27t,2r2rk1/1b1p1p1p/p3pQ1P/8/4P3/2pR1Pq1/P1P3P1/2K2B1R w - - 0 19,h1h3 g3e1 d3d1 e1e3 c1b1 e3b6 f1b5 b6b5 b1a1 b5b2,1384,80,94,4255,fork mate mateIn5 middlegame veryLong,https://lichess.org/qXIaXoBg#37,
6ZJx1,5qk1/7p/p2p4/1p1Np1pQ/4P2b/P1P1R2b/1P3r1P/R6K w - - 2 24,a1g1 h3g2 g1g2 f2f1 g2g1 f1g1 h1g1 f8f2 g1h1 f2f1,2286,78,94,9471,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/RsgOwfp9#47,
6ZatS,8/8/5Q1p/3p3k/3P1bp1/8/Pr1N1nPP/4qNK1 b - - 7 31,b2d2 f6f5 f4g5 f5f7 h5h4 g2g3 h4h3 f7h5 g5h4 h5h4,1826,75,97,3726,endgame fork mate mateIn5 veryLong,https://lichess.org/EVcluePI/black#62,
6aTHu,6k1/6p1/8/2Q5/1P2NpK1/P4P2/1q6/7r b - - 6 54,b2h2 c5d5 g8h8 d5d8 h8h7 e4g5 h7h6 d8d6 g7g6 d6f8,2589,83,86,250,endgame mate mateIn5 veryLong,https://lichess.org/F1pQ8hu7/black#108,
6aWSW,r5rk/6pp/p7/1p1p3q/3QbR2/PP2B1P1/1P5P/5RK1 b - - 5 27,h5e2 d4g7 h8g7 f4f7 g7h8 e3d4 g8g7 f7f8 a8f8 f1f8,2447,86,81,231,attraction kingsideAttack mate mateIn5 middlegame pin sacrifice veryLong,https://lichess.org/cgDH4zGE/black#54,
6b5er,7r/4kpp1/B3p1bp/Q7/2PqnR2/6P1/6PP/R5K1 w - - 0 29,g1f1 e4g3 h2g3 g6d3 f1e1 d4e3 e1d1 e3e2 d1c1 e2c2,2319,77,93,596,clearance mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/kHA42Ut1#57,
6bb4f,8/8/k1p4p/p3p1p1/KPp1P1P1/P1P4P/8/8 w - - 0 35,b4a5 c6c5 h3h4 g5h4 g4g5 h4h3 g5g6 h3h2 g6g7 h2h1q g7g8q h1d1,1941,80,93,1291,advancedPawn endgame mate mateIn5 pawnEndgame promotion quietMove veryLong zugzwang,https://lichess.org/3Uz67anZ#69,
6cXDx,4rk2/5pRQ/3ppp2/8/1p2PP2/1n6/r5PP/5qBK b - - 1 36,f8e7 g7f7 e7d8 f7d7 d8c8 d7c7 c8b8 c7b7 b8a8 b7a7 a2a7 h7a7,1117,88,89,2221,mate mateIn5 middlegame veryLong,https://lichess.org/v36fXlLV/black#72,
6cvvK,r6r/3bkp2/1Pp1p2P/1p1pP3/1P1P1P2/2N2Bq1/8/1KB2Q1R w - - 4 35,c3e2 g3g6 f4f5 g6f5 f3e4 f5e4 b1b2 a8a2 b2a2 e4c2 a2a1 h8a8 c1a3 a8a3,1878,74,91,743,attraction exposedKing mate mateIn5 middlegame queensideAttack veryLong,https://lichess.org/wu1Mvz0V#69,
6dgLt,3r1rk1/pRp2ppp/4p3/8/q7/8/P4QPP/5R1K b - - 0 22,d8d1 f2f7 f8f7 b7b8 d1d8 b8d8 a4e8 d8e8 f7f8 f1f8,1048,97,92,240,endgame mate mateIn5 sacrifice veryLong,https://lichess.org/4GMoMoGQ/black#44,
6faq0,8/8/PR6/8/5pk1/7p/r6P/6K1 w - - 2 49,b6g6 g4f3 g1h1 a2a1 g6g1 a1g1 h1g1 f3e2 a6a7 f4f3 a7a8q f3f2 g1h1 f2f1q,2610,85,93,428,advancedPawn defensiveMove deflection endgame mate mateIn5 promotion rookEndgame veryLong,https://lichess.org/FCG0XMhT#97,
6gIer,r5k1/pp2rp2/5Q2/8/4pB2/1B3n1q/PPP2P1P/3R3K b - - 2 27,e7d7 d1g1 f3g1 f6g6 g8h8 f4e5 f7f6 e5f6 d7g7 g6g7,2598,85,93,7945,mate mateIn5 middlegame pin sacrifice veryLong,https://lichess.org/OXG90xHp/black#54,
6gRN4,1k6/1R1R4/3p1N2/3Pp3/7p/8/2KB2r1/5q2 b - - 13 50,b8a8 b7a7 a8b8 d7b7 b8c8 b7c7 c8d8 c7d7 d8c8 a7a8,1515,82,87,74,endgame exposedKing mate mateIn5 veryLong,https://lichess.org/TQLcqbrJ/black#100,
6ga0K,2kr3r/pRp2pp1/5q2/2PP1n1p/8/N2Q1B2/P4PPP/6K1 b - - 0 21,c8b7 d5d6 b7c8 d3a6 c8d7 f3c6 d7e6 a6c4 e6e5 c4e4,2740,103,92,1555,discoveredAttack discoveredCheck mate mateIn5 middlegame veryLong,https://lichess.org/vCG826Iy/black#42,
