PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
1EARI,4rrk1/R5pp/8/1RQ5/8/3q1pPP/P4P2/6K1 w - - 3 34,b5b7 e8e1 g1h2 e1h1 h2h1 d3f1 h1h2 f1g2,1626,74,88,364,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/dWFcqf9u#67,
1EBul,8/2R2p1k/p2p1Ppp/1p6/5N2/P2r2r1/7K/8 b - - 1 39,g3f3 c7f7 h7g8 f7g7 g8f8 f4e6 f8e8 g7e7,2074,77,95,6672,endgame mate mateIn4 veryLong vukovicMate,https://lichess.org/HNt3COBA/black#78,
1ETg4,5rk1/p1Q2pp1/1pN1p3/3p3p/3q2n1/PP6/6PP/2R1R1K1 w - - 4 25,g1h1 g4f2 h1g1 f2h3 g1h1 d4g1 e1g1 h3f2,1598,85,74,3652,discoveredCheck doubleCheck kingsideAttack mate mateIn4 middlegame sacrifice smotheredMate veryLong,https://lichess.org/xSZ3DyeU#49,
1EWlj,1k4r1/ppp5/3pQ3/4n1rb/4P2q/2PP2R1/PP4R1/5NK1 b - - 4 27,g5g3 e6g8 g3g8 g2g8 h5e8 g8e8 h4d8 e8d8,1593,77,91,6651,backRankMate mate mateIn4 middlegame veryLong xRayAttack,https://lichess.org/zg1dzmOE/black#54,
1EX6f,3r1kr1/p6p/1p2Q2P/4B3/bP4P1/P4p2/4qP2/K1R5 b - - 0 34,g8g6 e5d6 d8d6 c1c8 d6d8 c8d8 a4e8 d8e8,2342,82,46,64,exposedKing mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/07twJCvq/black#68,
1EXU4,r4r1k/1pbb2pp/2p1p2B/p1PpP2q/8/2N1PRQ1/PP4PP/5RK1 b - - 4 23,f8g8 h6g7 g8g7 f3f8 a8f8 f1f8 g7g8 f8g8,1601,76,99,1143,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/dPi46OBV/black#46,
1EuiQ,5rk1/1Q3ppp/R5q1/1p6/2p5/8/P1r3PP/5RK1 b - - 1 31,g6g5 b7f7 f8f7 a6a8 g5d8 a8d8 f7f8 f1f8,1402,75,86,663,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/biF8LhBc/black#62,
1EyJ6,8/Q3Bppk/2p4p/8/5P1P/2q3K1/7P/8 w - - 1 42,g3g4 f7f5 g4f5 c3d3 f5g4 h6h5 g4h5 d3g6,2739,93,91,1451,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/XQV88Kk7#83,
1F3Fl,8/8/1pQ1kpp1/p7/2PP4/1q4Pp/5K1P/8 b - - 0 51,e6f5 c6d5 f5g4 d5e4 g4g5 e4f4 g5h5 f4h4,1968,76,93,1056,endgame mate mateIn4 queenEndgame veryLong,https://lichess.org/L8280oBd/black#102,
1FAfb,3r4/7p/p2b1Q2/3P2pk/2B2p1q/1P3P2/P5PP/1RB3K1 w - - 4 40,f6d8 h4e1 c4f1 d6c5 c1e3 e1e3 g1h1 e3g1,2495,80,92,5619,endgame mate mateIn4 pin veryLong,https://lichess.org/cI5kLiTv#79,
1FCiw,5r1k/Q5p1/3p1q1p/2p5/8/4n3/PrP1RPPP/5RK1 w - - 0 23,e2e3 f6f2 f1f2 b2b1 e3e1 b1e1 f2f1 f8f1,1528,75,89,1091,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/oX72aDja#45,
1FHFn,8/R6p/2P2pp1/P3p3/1r5k/5P1P/6P1/7K w - - 1 51,c6c7 h4g3 a7b7 b4b7 c7c8q b7b1 c8c1 b1c1,1552,74,96,24234,endgame mate mateIn4 rookEndgame veryLong,https://lichess.org/5iVQxx9c#101,
1FdX5,5rk1/Q4ppp/2R1p3/3rq3/1P6/P6P/6P1/5R1K b - - 0 27,e5e2 a7f7 f8f7 c6c8 d5d8 c8d8 f7f8 f1f8,1396,77,93,4617,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/O2hdIZzr/black#54,
1FeK4,7r/n6r/2Pk2p1/1P1N1pp1/3qp3/1Q3P2/P5P1/R4RK1 w - - 0 39,d5e3 h7h1 g1f2 d4d2 f2g3 h8h3 g2h3 d2h2,2350,78,95,931,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/W1a9shJe#77,
1FeoR,8/R5R1/1p2p2p/4p3/2P2k1b/5B2/2r3P1/6K1 w - - 1 36,g7h7 c2c1 f3d1 c1d1 g1h2 h4g3 h2h3 d1h1,1469,76,88,2131,endgame mate mateIn4 veryLong,https://lichess.org/piqrWjgx#71,
1G4Yr,5r2/Q5pk/4p3/3p4/3n3q/8/Pr3PPP/3R1RK1 w - - 0 22,d1d4 h4f2 f1f2 b2b1 d4d1 b1d1 f2f1 d1f1,1449,74,99,2951,endgame master mate mateIn4 sacrifice veryLong,https://lichess.org/fhG90Vmn#43,
1G5F3,5r1k/1pp1N1pp/p3R1p1/8/3PR3/P5PK/1Pq4P/8 b - - 2 26,f8f6 e7g6 h7g6 e6e8 f6f8 e8f8 h8h7 e4h4,1831,77,92,2348,clearance endgame mate mateIn4 sacrifice veryLong,https://lichess.org/G8ySHhug/black#52,
1GCrH,r3B1k1/1b2Q3/4p2p/3p1p2/P2P3n/1P5P/4NPq1/1RR2K2 w - - 6 29,f1e1 h4f3 e1d1 g2f1 d1c2 f1e2 c2c3 e2d2,1895,80,88,1875,deflection mate mateIn4 middlegame veryLong,https://lichess.org/asnDBrYh#57,
1Gavk,7r/p3kp2/1p2p3/3q4/3N2n1/2P5/1PB2PPP/2Q2R1K w - - 6 30,h2h3 h8h3 h1g1 h3h1 g1h1 d5h5 h1g1 h5h2,1681,76,96,14970,attraction mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/nZjP9IdY#59,
1GgAT,6k1/p5pp/2ppq1r1/4p3/2P1Pp2/1P3Pb1/P1QRN1P1/5RKr w - - 8 28,g1h1 g6h6 h1g1 h6h1 g1h1 e6h6 h1g1 h6h2,1596,75,96,22890,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/uhLtvq79#55,
1GjOx,r3q3/pp3r1k/4p1Np/2bbQ1p1/5pRP/2B5/PPP3P1/3R3K b - - 0 30,h7g6 g4g5 h6g5 e5g5 g6h7 g5h5 h7g8 h5h8,1630,77,96,13024,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/TAdzTGZb/black#60,
1GoHG,2kr3r/2pb4/p7/1p3Pp1/1P4q1/P2B4/2Q3KP/2R2R2 w - - 1 28,g2h1 d7c6 c2c6 h8h2 h1h2 d8h8 c6h6 h8h6,1794,76,95,16385,attraction deflection mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/yrphGj95#55,
1H2v2,6k1/p4p1p/6p1/3PK3/4P1P1/2Q2P2/7q/8 w - - 3 44,e5f6 h2d6 f6g5 h7h6 g5h6 d6f4 g4g5 f4h2,2231,88,90,2020,attraction endgame mate mateIn4 queenEndgame veryLong,https://lichess.org/G4sP2E84#87,
1H9oE,8/6Q1/6p1/R4b1p/5P2/2P2kPB/1P5K/1q6 w - - 3 38,h3f5 b1b2 f5c2 b2c2 h2h3 c2g2 h3h4 g2g3,1718,75,90,374,endgame mate mateIn4 veryLong,https://lichess.org/Gbw3L0O1#75,
1HSiv,1k2q2r/p1r3p1/1n2p3/5p2/3P4/1Q3Bp1/5PP1/2R2RK1 w - - 0 32,c1c7 h8h1 g1h1 e8h8 f3h5 h8h5 h1g1 h5h2,1865,79,93,3168,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/ZGt8BQ7Q#63,
1HUHi,6k1/4p2r/p2p1npB/4P1Q1/R3P1P1/2q5/1r5P/5RK1 b - - 0 27,c3e5 g5g6 g8h8 g6e8 f6g8 e8g8 h8g8 f1f8,2032,76,85,172,attraction exposedKing mate mateIn4 middlegame operaMate sacrifice veryLong,https://lichess.org/AkcjMaBt/black#54,
1HVr5,7k/1pp4r/3p4/p2Nn3/PP4qP/2Q2pP1/1P3P1K/4RR2 w - - 5 30,e1e5 h7h4 h2g1 h4h1 g1h1 g4h3 h1g1 h3g2,1555,76,90,2028,attraction endgame fork mate mateIn4 sacrifice veryLong,https://lichess.org/IRnZeS9E#59,
1HbmA,1k6/pp3p1Q/q1p2p2/7b/1P1P4/P4NbP/6r1/6KR w - - 0 27,g1g2 a6e2 g2g3 e2f3 g3h4 f3f4 h4h5 f4g5,2012,78,92,229,endgame fork mate mateIn4 sacrifice veryLong,https://lichess.org/MsKFIiWH#53,
1HkfS,r1b1r3/pp2qppk/8/3pp1N1/3P4/P7/1PP2QP1/R4K1R b - - 1 20,h7g8 h1h8 g8h8 f2h4 h8g8 h4h7 g8f8 h7h8,1690,75,94,10259,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/wL9p535W/black#40,
1HyYa,r4rk1/2R5/7p/1p2p1p1/4B3/1b2B3/P2R1PPP/6K1 w - - 0 25,a2b3 a8a1 e4b1 a1b1 c7c1 b1c1 d2d1 c1d1,650,88,100,237,endgame mate mateIn4 veryLong,https://lichess.org/LLdbXrCt#49,
1IR6X,8/1pp3pk/p2pPr2/3Qp2p/4P2r/2P2PqP/PP3RP1/5R1K w - - 1 29,e6e7 h4h3 g2h3 g3h3 h1g1 f6g6 f2g2 h3g2,1180,76,97,1312,endgame kingsideAttack mate mateIn4 sacrifice veryLong,https://lichess.org/0sRvSzkm#57,
1Igt6,3r1rk1/pp2qppp/2n5/2p5/8/2BB1P2/PPP2P1P/3R2RK b - - 5 19,d8d3 g1g7 g8h8 g7g8 h8g8 d1g1 e7g5 g1g5,2139,75,95,1821,attraction discoveredCheck doubleCheck kingsideAttack mate mateIn4 middlegame pillsburysMate sacrifice veryLong,https://lichess.org/ZkGlcLSy/black#38,
1IuMQ,r2q1r2/6kp/p2p2p1/2pQ1bP1/8/1N6/PPP5/2KR3R b - - 2 25,f8e8 h1h7 g7h7 d5f7 h7h8 d1h1 f5h3 h1h3,1585,76,90,250,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/L5P9miGH/black#50,
1JGP5,5k2/5N1p/p1P5/2qpQ3/4nP2/1P6/P5PP/5R1K w - - 13 34,f7d6 e4f2 f1f2 c5c1 e5e1 c1e1 f2f1 e1f1,1711,76,93,1194,endgame fork mate mateIn4 sacrifice veryLong,https://lichess.org/b3DWAeMv#67,
1JKSk,3r1rk1/p1p2ppp/8/1p1n1N2/4P3/5P2/PPK5/R6R b - - 0 26,d5f4 f5e7 g8h8 h1h7 h8h7 a1h1 f4h3 h1h3,1430,115,76,180,anastasiaMate attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/l9sFsMEs/black#52,
1JKX8,r2r2k1/pp1bqpp1/2n1p3/4N1P1/3PB3/P2Q4/2P2P2/R3K2R b KQ - 2 17,c6e5 h1h8 g8h8 d3h3 h8g8 h3h7 g8f8 h7h8,1893,74,96,17150,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/fFsMYHJT/black#34,French_Defense French_Defense_Winawer_Variation
1JcLZ,5rk1/p4qp1/1p1Rp2p/2p1Q3/2P1B3/4P1PP/5P2/6K1 w - - 1 30,d6e6 f7f2 g1h1 f2f1 h1h2 f8f2 e4g2 f1g2,948,80,66,281,endgame mate mateIn4 veryLong,https://lichess.org/TcW56hYu#59,
1Jcwk,3qr1k1/pb1rbp1p/1pp1pBp1/4P3/2P4Q/3BR3/PP3PPP/3R2K1 b - - 9 19,d7d4 h4h7 g8h7 e3h3 d4h4 h3h4 h7g8 h4h8,2014,75,88,251,attraction kingsideAttack mate mateIn4 middlegame operaMate sacrifice veryLong,https://lichess.org/gpjlyT2O/black#38,Semi-Slav_Defense Semi-Slav_Defense_Main_Line
1K1kF,6k1/2q3pp/p6r/3P4/1pP1pb2/1P2B3/P3QPP1/R4R1K w - - 4 32,h1g1 f4h2 g1h1 h2g1 e2h5 h6h5 h1g1 c7h2,1540,79,95,19926,discoveredAttack discoveredCheck kingsideAttack mate mateIn4 middlegame veryLong,https://lichess.org/H9vzhqjS#63,
1K5sx,3r2k1/1p3b1p/4p1p1/2Pn2N1/1n3P1P/rP6/1K2B3/2BR3R w - - 0 26,b2a3 d8a8 e2a6 a8a6 a3b2 a6a2 b2b1 d5c3,1363,76,99,3958,cornerMate mate mateIn4 middlegame veryLong,https://lichess.org/Oy6j2VxM#51,
1K73u,3r1qk1/1Q3p1p/6p1/8/2N5/1P6/P4bPP/5RK1 w - - 0 27,f1f2 d8d1 f2f1 f8c5 c4e3 c5e3 g1h1 d1f1,1027,88,88,1722,backRankMate deflection endgame mate mateIn4 veryLong,https://lichess.org/sQmoUADI#53,
1KIRW,2r3k1/1p2Qpbp/pq4p1/5p2/3P4/1PP5/P5PP/2B1R1K1 b - - 0 24,c8c3 e7e8 g7f8 e8f8 g8f8 c1h6 f8g8 e1e8,2288,78,95,2427,attraction endgame mate mateIn4 pillsburysMate sacrifice veryLong,https://lichess.org/GabaBr5J/black#48,
1KJ5Q,3k2rr/1Q1b1p2/2n1p1q1/p1bpP3/8/1R3N2/3NBPPP/2R3K1 w - - 4 21,g2g3 g6g3 h2g3 g8g3 g1f1 h8h1 f3g1 h1g1,1961,76,97,640,kingsideAttack mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/STZvgJcL#41,
1KY0c,r4r1k/1b4pp/p1npBb2/1pq5/3NP3/2NR3Q/PPP4P/1K4R1 b - - 4 21,c6d4 h3h7 h8h7 d3h3 f6h4 h3h4 c5h5 h4h5,1587,77,94,32599,attraction kingsideAttack mate mateIn4 middlegame pillsburysMate sacrifice veryLong,https://lichess.org/HASMRZjF/black#42,
1Ksao,r5k1/4bppp/2ppp3/q1n3P1/1p1P1P1P/1P2PQ2/1rP5/1NKR3R w - - 0 21,c1b2 a5a2 b2c1 a2c2 c1c2 a8a2 c2c1 c5b3,2602,93,97,316,attraction deflection mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/7prw5yiz#41,
1LNGs,6k1/1pp3pp/p1n1q3/4Pr2/8/1P1QRpP1/PB3P1r/2R3K1 w - - 0 28,g1h2 f5h5 h2g1 h5h1 g1h1 e6h3 h1g1 h3g2,2201,78,93,10713,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/KViv6CgF#55,
1Lg0i,2r2rk1/pR3ppp/8/3pPQP1/8/4q3/P6P/5R1K b - - 1 23,c8c1 f5f7 f8f7 b7b8 c1c8 b8c8 f7f8 f1f8,1345,79,93,14577,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/je15mjJw/black#46,
1Lluk,3r4/7p/1N3ppk/2Q1p3/6P1/3r1P1P/8/7K w - - 4 36,c5e7 d3d1 h1h2 d8d2 h2g3 d1g1 g3h4 g6g5,979,85,92,610,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/VvF2IPTn#71,
1M6I2,r5nr/pp5p/2k1Q1p1/3pP3/8/1P2P3/P2K1PPP/7q b - - 0 19,c6c5 e6d6 c5b5 a2a4 b5a5 d6c5 b7b5 c5b5,1784,76,89,291,endgame mate mateIn4 veryLong,https://lichess.org/3VWXL6nV/black#38,
1M6gJ,2n3kr/1pr1pR2/3p2p1/p2P2N1/P1P4Q/1q6/6PP/5RK1 b - - 2 29,h8h4 f7f8 g8g7 g5e6 g7h7 f1f7 h7h6 f8h8,2120,84,95,18371,anastasiaMate exposedKing fork mate mateIn4 middlegame veryLong,https://lichess.org/V8ElcsU1/black#58,
1MB6v,r1r4k/6p1/3R3p/4N3/4p3/4B2P/PPb2PP1/K6R w - - 1 29,h1c1 a8a2 a1a2 c8a8 e3a7 a8a7 d6a6 a7a6,1353,75,79,194,attraction mate mateIn4 middlegame pillsburysMate sacrifice veryLong,https://lichess.org/nAuFS8qg#57,
1MCeC,k3r3/pp2r3/2n2Q2/2Np2B1/1P1P3p/2P2NbP/P4qP1/R6K w - - 13 30,g5h4 e7e1 f3e1 e8e1 a1e1 f2e1 f6f1 e1f1,1056,78,80,843,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/sQi9CGBK#59,
1MEkn,1r3rk1/p1p2q1p/3p2p1/2p1p3/2Q1P3/2PR4/P1P2PPP/5RK1 w - - 0 20,c4a4 f7f2 f1f2 b8b1 d3d1 b1d1 f2f1 d1f1,1455,75,86,125,endgame kingsideAttack mate mateIn4 sacrifice veryLong,https://lichess.org/DRZ0Wtwe#39,
1MIyy,3Q4/B1r2ppk/6bp/8/2q5/1N6/PP3PPP/4R1K1 w - - 3 24,e1e8 c4c1 b3c1 c7c1 d8d1 c1d1 e8e1 d1e1,911,79,95,122,backRankMate mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/6CNNFgHH#47,
1MTtZ,6k1/pp5p/2p5/3P2p1/5r2/2N2r1P/PPP2bK1/R4R2 w - - 0 29,a1d1 f3g3 g2h1 g3h3 h1g2 h3g3 g2h2 f4h4,1401,74,91,1186,deflection endgame mate mateIn4 pillsburysMate veryLong,https://lichess.org/1f6KflO9#57,
1Mcvu,6k1/6p1/2p4r/4Q3/3P2qP/2P2pP1/P1P2P1K/5R2 w - - 7 31,f1e1 h6h4 h2g1 h4h1 g1h1 g4h3 h1g1 h3g2,1194,108,88,28,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/koPMNoyr#61,
1MgWp,8/3Q1bk1/3b4/3pq1p1/P3p3/4P1nN/1r3PB1/3R1RK1 w - - 0 29,f2g3 b2g2 g1h1 g2h2 h1h2 e5g3 h2h1 g3h2,1835,74,97,1308,attraction exposedKing mate mateIn4 middlegame veryLong,https://lichess.org/hGBQGfhY#57,
1Mln7,7r/R6p/2p3p1/5p1n/1pk1pP2/1N2K3/PP6/8 b - - 3 36,h5f6 a7a5 f6d5 e3d2 e4e3 d2c2 e3e2 a5c5,2316,102,94,77,defensiveMove endgame hookMate mate mateIn4 veryLong,https://lichess.org/Sdd86HAS/black#72,
1MvmM,5rk1/pp3rp1/1qp1p2p/3p4/4P1nN/2NP2P1/PPP1Q1P1/1R5K w - - 7 24,e2g4 f7f1 b1f1 f8f1 h1h2 b6g1 h2h3 g1h1,1051,82,70,348,kingsideAttack mate mateIn4 middlegame veryLong,https://lichess.org/oHx1hKFY#47,
1NHht,rn6/1b1r3k/6pP/1p6/p6P/P2R4/BP1KQ2N/R5q1 b - - 4 31,g1a1 d3d7 b8d7 e2e7 h7h6 h2g4 h6h5 e7g5,1706,77,93,1536,fork mate mateIn4 middlegame veryLong,https://lichess.org/JCrAePAT/black#62,
1NnFF,r4k2/ppp2prp/5Q2/2q1R3/2p5/2N5/P1n2PPP/4R1K1 b - - 7 21,c5c6 f6e7 f8g8 e7e8 a8e8 e5e8 c6e8 e1e8,1225,78,91,5216,backRankMate mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/AlBPQFlJ/black#42,
1NquU,5k2/p3R2p/bpq3p1/3p1p2/7Q/1B3P2/PP4PP/6K1 w - - 8 32,h4h7 c6c5 g1h1 c5c1 b3d1 c1d1 e7e1 d1e1,1861,75,93,1316,backRankMate endgame mate mateIn4 veryLong,https://lichess.org/HUs6BTzW#63,
1Nr03,6k1/Bp3p1p/3pr3/4b2q/2P3p1/1P2RbP1/P4P1P/4RQK1 w - - 0 33,c4c5 h5h2 g1h2 e6h6 f1h3 h6h3 h2g1 h3h1,1803,77,94,1217,attraction kingsideAttack master mate mateIn4 middlegame operaMate sacrifice veryLong,https://lichess.org/46SnLAS1#65,
1Nt6A,r1r3k1/p1q1bpp1/4p2R/1b6/2nP2Q1/2PBP1P1/3N1PP1/R3K3 b Q - 0 20,c4e5 h6h8 g8h8 g4h5 h8g8 h5h7 g8f8 h7h8,1549,76,90,917,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/xfrOFe8M/black#40,
1O0Fw,7r/5R2/4R3/p3Pp1k/2p3pp/6PP/r4P2/6K1 b - - 1 31,h5g5 f2f4 g4f3 f7g7 g5h5 g3g4 f5g4 h3g4,2411,83,91,5320,endgame mate mateIn4 rookEndgame veryLong,https://lichess.org/GGXrf5ZB/black#62,
1O1Ke,1rb2rk1/6p1/p5R1/3Nq3/2ppp2P/P2n3B/6Q1/3K2R1 b - - 5 33,c8h3 g6g7 g8h8 g7h7 h8h7 g2g6 h7h8 g6h6,2033,75,89,804,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/F0HKW7tr/black#66,
1OL8P,Rq5r/2p1kp2/1pQ1p1nb/3pPpNp/3P1P2/2P1B3/5KPP/8 b - - 17 28,b8a8 c6c7 e7e8 c7f7 e8d8 g5e6 d8c8 f7c7,1462,75,88,146,attackingF2F7 fork master mate mateIn4 middlegame veryLong,https://lichess.org/csQvobjR/black#56,
1PTfc,4r1k1/pp4pp/3q4/2pbr3/3p1Q2/1P4NP/P4RPK/5R2 b - - 4 34,e5e6 f4f7 g8h8 f7f8 e8f8 f2f8 d6f8 f1f8,1264,76,96,4505,backRankMate mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/bljZ7USP/black#68,
1PWuH,4Qb2/5pk1/p5q1/2pB3R/1pPn3p/8/PP3PP1/6K1 w - - 1 38,d5f7 d4f3 g1f1 g6d3 e8e2 d3b1 e2d1 b1d1,2290,85,88,77,endgame master mate mateIn4 pin veryLong,https://lichess.org/JCG5VpL9#75,
1PncX,2r3k1/p5p1/Q1pP3p/7r/P3p1qP/4RpP1/5P1K/2R5 w - - 2 37,e3e4 h5h4 h2g1 h4h1 g1h1 g4h3 h1g1 h3g2,1659,74,96,4075,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/Y8Lq4ldY#73,
1PoHG,r4r2/pp3p1p/8/6k1/3nBN2/3PK3/PPP5/7R b - - 10 34,d4e6 h1h5 g5f6 f4d5 f6g7 h5h7 g7g8 d5f6,1728,74,95,8439,cornerMate endgame mate mateIn4 veryLong,https://lichess.org/et3B6a3Z/black#68,
1Ps1L,2rrb1k1/pp3p2/4pn1Q/3nN1N1/3P3P/8/Pq3PP1/1B1R2K1 b - - 1 23,c8c1 b1h7 f6h7 h6h7 g8f8 e5g6 f7g6 g5e6,2012,75,96,1799,cornerMate deflection kingsideAttack master mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/YZsVQ43q/black#46,
1Ps4T,8/1kr1p3/ppp1Q1Nb/3pPR2/PP1P4/2P1q1B1/6PP/6K1 w - - 5 35,g3f2 e3c1 f2e1 c1e1 f5f1 h6e3 g1h1 e1f1,1254,77,92,269,deflection kingsideAttack mate mateIn4 middlegame veryLong,https://lichess.org/sc0DjuOP#69,
1Pvqj,Q7/6pk/1p2p1p1/2q1n3/4N3/6PP/5P1K/8 b - - 3 35,c5d5 e4g5 h7h6 a8h8 h6g5 h8h4 g5f5 h4f4,1819,74,98,365,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/I0n03PwJ/black#70,
1QIMT,1r4k1/4Qp2/1q1p2pp/3P1P2/p5n1/P7/1PB3PP/1R2R1K1 w - - 5 41,g1h1 g4f2 h1g1 f2h3 g1h1 b6g1 e1g1 h3f2,1739,79,90,8250,discoveredCheck doubleCheck kingsideAttack mate mateIn4 middlegame sacrifice smotheredMate veryLong,https://lichess.org/1qZeQUGI#81,
1QIs9,5rk1/5ppp/p3p3/1p2P3/8/5Q2/Pq1r2PP/2R2R1K b - - 1 25,b2e5 f3f7 f8f7 c1c8 d2d8 c8d8 f7f8 f1f8,1335,78,92,6221,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/UHymGElL/black#50,
1QLdp,rnb1k2r/pp3p2/2p1p3/3pP1q1/2PP1n2/3B2p1/PP1B2PP/R2QNR1K w kq - 0 16,d2f4 h8h2 h1g1 h2h1 g1h1 g5h4 h1g1 h4h2,1396,78,94,13043,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/bUf0kCtC#31,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
1QXPM,2k5/2P5/1P6/1KN1p3/4P2p/8/r7/8 b - - 3 58,h4h3 b5c6 a2b2 b6b7 b2b7 c5b7 h3h2 b7d6,1750,75,86,1269,advancedPawn endgame exposedKing mate mateIn4 veryLong,https://lichess.org/xvoFjLBz/black#116,
1QvCf,2rqr3/pp1b2k1/5pp1/3Q1nP1/8/1P6/1PP1NP2/2KR3R b - - 0 22,e8e2 h1h7 g7h7 d5f7 f5g7 d1h1 d7h3 h1h3,2071,76,81,287,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/3F5NNKor/black#44,
1R86j,r4rbk/p3R1Rp/1q1p1ppP/8/4Q3/3B1P2/6PK/8 b - - 7 33,b6c5 g7h7 g8h7 e7h7 h8h7 e4g6 h7h8 g6g7,1695,75,96,9209,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/LxWODZAF/black#66,
1RAL1,5k2/pp2rp2/7R/5K2/2Q1PP2/2P5/Pr3q2/8 b - - 4 32,f2e2 h6h8 f8g7 c4d4 e7e5 d4e5 f7f6 e5f6,2248,78,89,791,endgame killBoxMate mate mateIn4 veryLong,https://lichess.org/ajxy7Xdf/black#64,
1RDq3,2b2Q2/1p5p/p1p1r1pk/1PPpN3/P2P4/q7/6PP/6K1 b - - 3 30,h6h5 g2g4 h5g5 h2h4 g5h4 f8h6 h4g3 h6h2,1684,75,97,1580,attraction endgame mate mateIn4 veryLong,https://lichess.org/ROenWxKT/black#60,
1RFWC,r2q1rk1/5p1p/p2ppnp1/1p6/2pB1P1Q/P1P2R2/2P3PP/R5K1 b - - 1 20,f6e8 h4h7 g8h7 f3h3 d8h4 h3h4 h7g8 h4h8,1806,75,86,309,attraction kingsideAttack mate mateIn4 middlegame operaMate sacrifice veryLong,https://lichess.org/RRffgda8/black#40,
1RGaa,r2q1rk1/4bpp1/2p2np1/3pN3/1n1P1BP1/Pp5P/1P1QNP2/1K1RR3 w - - 2 20,a3b4 a8a1 b1a1 d8a8 a1b1 a8a2 b1c1 a2a1,1536,76,97,4832,attraction master mate mateIn4 middlegame queensideAttack sacrifice veryLong,https://lichess.org/SZaCNCAV#39,
1RQZ2,6R1/kppN4/p3Q3/1n1p4/7P/2q3PK/r7/8 b - - 3 31,b5d6 g8a8 a7a8 e6g8 d6c8 g8c8 a8a7 c8b8,1695,75,91,620,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/BWfjBeus/black#62,
1RQuj,2k1r3/Qpp4p/8/5p2/5P2/2P2P2/P2q1K1P/R6R w - - 1 22,f2g3 e8g8 g3h3 d2g2 h3h4 g8g4 f3g4 g2g4,1827,77,89,251,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/W4EJrZQ6#43,
1RWR8,7R/4kpp1/2pr1q1p/2Q1p3/2B1P3/5b2/PPP2PPP/2K5 w - - 0 26,g2f3 f6g5 c5e3 g5g1 c4f1 g1f1 e3e1 f1e1,2043,76,94,1733,endgame mate mateIn4 veryLong,https://lichess.org/VbXIlAVz#51,
1RhNo,3r3r/1k1p2p1/1pp2p2/3p3p/RPq4P/4P1Q1/3K1PP1/7R b - - 1 32,b6b5 a4a7 b7a7 g3c7 a7a6 h1a1 c4a2 a1a2,1669,74,96,12476,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/BDo0b5AA/black#64,
1RhdM,5r2/pbR5/7k/P2p4/3Pr1p1/4P1Kp/5P1P/1R6 w - - 2 35,b1b7 f8f3 g3h4 g4g3 h4h3 g3f2 h3g2 f2f1q,1713,75,84,108,advancedPawn discoveredAttack discoveredCheck endgame exposedKing mate mateIn4 promotion rookEndgame veryLong,https://lichess.org/pn0iiIai#69,
