PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
01RuT,8/8/8/1P5R/4bk2/4R2P/5P2/r5K1 w - - 1 43,g1h2 a1h1,453,104,84,182,endgame mate mateIn1 oneMove operaMate,https://lichess.org/PRrBTjsl#85,
01S1N,6k1/5ppp/1P2p3/3p4/3n4/6P1/1r4bP/R5K1 b - - 0 33,g2e4 a1a8,663,92,73,138,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/GfQ7pZ29/black#66,
01Sqe,r5k1/R3Qppp/1p2p3/3q4/3P4/4P3/2r2PPP/5RK1 b - - 0 23,a8a7 e7e8,1216,120,44,38,endgame mate mateIn1 oneMove,https://lichess.org/t0ghv79B/black#46,
01St9,r4rk1/pbq2p1p/1pnbpnp1/6N1/3PN3/P6Q/1PB2PPP/R1B2RK1 b - - 5 16,f6e4 h3h7,1175,80,90,236,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/IyagUnX1/black#32,Queens_Pawn_Game Queens_Pawn_Game_Symmetrical_Variation
01TPw,rnb1k2r/ppp2p1p/4p3/8/3N2Bq/2NP2b1/PPP2PP1/R1BQ1R1K w kq - 1 13,h1g1 h4h2,964,78,92,393,mate mateIn1 oneMove opening,https://lichess.org/DEVakUh7#25,Scandinavian_Defense Scandinavian_Defense_Valencian_Variation
01Tea,r6r/N2k1pQ1/4p2p/1Nbp4/P3n3/8/2P3PP/R3R1qK w - - 2 26,e1g1 e4f2,836,101,82,354,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/ueweliE1#51,
01Tfr,1q2r1Qk/4B1bp/6pN/p1pN4/8/8/P1P2PPP/1r1R2K1 b - - 8 25,e8g8 h6f7,1205,89,55,95,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/UhmNTl3i/black#50,
01UQI,r3kb1r/1p2pppp/pqnp4/3P4/B3n1b1/5N2/PP1B1PPP/RN1QK2R w KQkq - 0 11,d5c6 b6f2,1375,90,55,77,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/Qnh7qhgq#21,Sicilian_Defense Sicilian_Defense_Modern_Variations
01UaM,8/8/p4nk1/Pp2Br2/8/2P3PK/1P2Qr1P/8 w - - 5 46,e2e1 f5h5,934,75,100,323,endgame mate mateIn1 oneMove,https://lichess.org/rcKp52nw#91,
01Uoq,r4rk1/pb3ppp/2q2n2/4p1B1/8/2PB4/P1Q2PPP/R2R2K1 w - - 4 16,g5f6 c6g2,624,91,100,296,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ahy33Lxe#31,English_Opening English_Opening_Symmetrical_Variation
01V7x,4kr2/1R6/p1pKP3/P1r2P2/8/8/8/8 b - - 1 49,c5f5 b7b8,1373,77,91,1082,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/ipZrU9eZ/black#98,
01VEo,r3k2r/pp3pp1/2pqpn2/2N3p1/2P5/8/PPP1QPPP/R4RK1 w kq - 1 15,c5b7 d6h2,735,78,100,252,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/TfS8CNW4#29,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack
01VG0,r3k2r/pp3pp1/4p3/3pqnp1/PPP5/8/4NPPP/R2Q1RK1 w kq - 0 21,c4d5 e5h2,1007,95,91,62,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/CDvtg4xF#41,
01Vky,1r2k1nr/3b1ppp/3Qp3/8/8/B3P1P1/5P1P/1q3RK1 b k - 0 24,b1b6 d6f8,1141,84,92,2501,mate mateIn1 middlegame oneMove,https://lichess.org/MkPK856n/black#48,
01WRz,6k1/p1p2pp1/1p1b3p/3Pq3/2P5/5Q1P/P1R3P1/7K w - - 3 31,c2f2 e5h2,1717,86,71,414,endgame mate mateIn1 oneMove,https://lichess.org/lHH0GP8g#61,
01WoY,8/p4p1p/2p1p3/5p2/5k1P/5P2/PPP2KP1/8 b - - 2 27,e6e5 g2g3,920,77,75,93,endgame mate mateIn1 oneMove pawnEndgame,https://lichess.org/ehRfuKYI/black#54,
01X4O,r3r1k1/1pp2pp1/p1bb3p/6q1/2P5/1P2P2P/PBQN1PP1/R4RK1 w - - 1 16,f2f4 g5g2,575,85,100,205,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/JvUwQLQ3#31,Englund_Gambit Englund_Gambit_Other_variations
01XW1,5k2/3R2p1/4Kp1p/3p4/2r3P1/5P2/6P1/8 b - - 2 41,d5d4 d7d8,975,82,92,114,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/WyMgw2E1/black#82,
01Xg6,B2Qnk1r/p1p2pp1/6q1/2b5/5B2/2P2Np1/PP2P2P/R4R1K w - - 0 19,b2b4 g3g2,1119,79,91,1497,advancedPawn mate mateIn1 middlegame oneMove,https://lichess.org/ZiD8VdXE#37,Bird_Opening Bird_Opening_Froms_Gambit
01Y0b,2q1rbk1/5p1p/2p2np1/3p1P2/1p1P4/3BP2P/1PQ1NP2/6RK w - - 0 24,f5g6 c8h3,534,98,100,387,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/iBRudAA1#47,
01YDB,8/6p1/4k1N1/5R1P/4n1PK/8/5P2/r7 w - - 11 60,f2f3 a1h1,603,84,100,197,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/tqDuguWq#119,
01YNx,rn1qkbnr/ppp1ppp1/3p3p/4N3/2B1P1b1/8/PPPP1PPP/RNBQK2R b KQkq - 1 4,g4d1 c4f7,1104,80,75,214,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/pyKwuFBH/black#8,Zukertort_Opening Zukertort_Opening_Wade_Defense
01Yq1,r4rk1/1bppbppp/p1q5/1p2P3/3p1Q2/1B1P1N2/PPP2PPP/R4RK1 w - - 1 18,f3d4 c6g2,515,107,76,198,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/GYulNd9V#35,Ruy_Lopez Ruy_Lopez_Bird_Variation
01ZHj,r2q1rk1/1ppbbpp1/2np1n1p/1B6/4N3/2Q1PN2/PBP2PPP/R3K2R b KQ - 4 12,f6e4 c3g7,550,85,100,233,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/MVp0LL4n/black#24,Polish_Opening Polish_Opening_Czech_Defense
01ZUY,r2q3r/ppp2k1p/5np1/8/4p1b1/4Q3/PPP2PPP/RNB1K2R w KQ - 2 13,h2h3 d8d1,490,113,73,271,mate mateIn1 middlegame oneMove,https://lichess.org/3gvt18ot#25,Scotch_Game Scotch_Game_Scotch_Gambit
01ZWA,4r1k1/p2Q2bp/4p1p1/1p2r1B1/8/1P5n/P5PP/4RRqK w - - 4 26,f1g1 h3f2,1179,79,95,295,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/C4VTQ2sS#51,
01ZfK,2kr3r/pp1nqpb1/2P2n2/7p/2B3b1/2N1B1Q1/PPP2PPP/R4RK1 b - - 0 14,b7c6 c4a6,945,76,89,128,mate mateIn1 middlegame oneMove,https://lichess.org/y4oBLt9G/black#28,Pirc_Defense Pirc_Defense_Other_variations
01ZiW,8/8/R7/5k2/3r3p/6pP/6P1/6K1 w - - 4 70,a6a7 d4d1,400,106,85,208,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/mfROm9c6#139,
01Zna,5k2/3R4/3P2K1/2p3P1/1p1r4/8/8/8 b - - 0 57,c5c4 d7d8,1449,83,77,577,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/Kji5pGgl/black#114,
01a5v,4r2k/R7/1p6/5ppp/3P1P1K/4P3/PP2QPq1/2R5 w - - 0 32,f4g5 g2h2,1874,81,83,780,endgame mate mateIn1 oneMove,https://lichess.org/NLOK8h0L#63,
01aGC,3Q3k/6pp/8/2p1q3/P3p3/3p3P/1rr2PP1/1R3RK1 b - - 3 29,e5e8 d8e8,502,87,62,84,backRankMate endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/czq7d70n/black#58,
01akv,7r/p1Q2k1p/1p4p1/2pq1r2/3p4/2PP4/PP3P1P/4RRK1 b - - 4 24,f7f6 c7e7,1003,91,95,1699,endgame mate mateIn1 oneMove,https://lichess.org/ebzMkU8Q/black#48,
01ayA,r3r1k1/p4ppp/2p5/3p4/3bbPP1/2N4q/PPPQ3N/4RRK1 w - - 2 22,d2d4 h3g2,1034,98,81,51,mate mateIn1 middlegame oneMove,https://lichess.org/w6R9zYaz#43,
01bSB,8/8/p7/k1Q5/2K5/8/8/7q b - - 1 52,a5a4 c5b4,966,80,89,877,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/81CUVIR4/black#104,
01blK,8/p1P5/3p2k1/P1Pq1p1p/1P3Q1P/6P1/5RK1/1r6 w - - 3 45,g2h2 b1h1,881,86,58,152,endgame mate mateIn1 oneMove,https://lichess.org/gUVg1MDR#89,
01bwq,r1b2k1r/pppq1ppp/1n6/1B1PQ1B1/8/2P5/P4PPP/R3K2R b KQ - 2 15,d7d6 e5e8,1235,75,96,11599,mate mateIn1 middlegame oneMove,https://lichess.org/uePe07RD/black#30,French_Defense French_Defense_Chigorin_Variation
01c1h,4r1k1/QP2pq2/3p2r1/3N4/4P3/8/P4p1P/1R3R1K w - - 2 30,b7b8q f7f3,1452,88,67,785,mate mateIn1 middlegame oneMove,https://lichess.org/HZh6fMAQ#59,
01cZp,3k4/6Q1/6n1/7p/p1q1P1pP/P1B5/1P5P/7K w - - 6 39,g7g6 c4f1,669,82,100,85,endgame mate mateIn1 oneMove,https://lichess.org/60Sde0tT#77,
01cbJ,r2q1rk1/pb2p1b1/1p1pNnQ1/2p4p/3P3P/2P1P1B1/PP3P2/R3K1R1 b Q - 2 17,d8e8 g6g7,924,77,100,122,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/bfSlB0GS/black#34,English_Defense English_Defense_Other_variations
01d9E,2bR2k1/2q3pp/5p2/1pb1pN2/2p1P1Q1/2P3P1/1P3PBP/6K1 b - - 0 29,c7d8 g4g7,576,98,95,337,endgame kingsideAttack master mate mateIn1 oneMove,https://lichess.org/jmAsmhU1/black#58,
01dKC,r1bqk2r/ppp1n1p1/2np1p1p/4pP1Q/2B1P3/2b3N1/PPPP2PP/R1B2RK1 b kq - 1 9,e8d7 c4e6,886,78,91,106,mate mateIn1 middlegame oneMove,https://lichess.org/KMANc1Bu/black#18,Vienna_Game Vienna_Game_Max_Lange_Defense
01dfQ,r1bq1r1k/1pp3p1/p1np3B/2b4Q/4p3/P2P3P/BPP2PPN/R4RK1 b - - 0 15,g7h6 h5h6,480,86,86,132,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/wiKx3qJi/black#30,Three_Knights_Opening Three_Knights_Opening_Other_variations
01dgp,2kr3r/2pbqpb1/p2p3p/1p1Q2p1/3N4/BP2P2P/P1P2PP1/2R2RK1 b - - 0 21,g7d4 d5a8,943,77,100,130,mate mateIn1 middlegame oneMove,https://lichess.org/N3iBKjiA/black#42,
01diX,3r1r1k/ppp2pnp/3b3Q/4q3/2B1N1R1/P4P2/1P5P/2K5 b - - 2 22,e5h5 h6g7,896,77,100,318,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Wv3qbZNi/black#44,
01eLb,8/5k1R/5p2/2K2Npp/4P3/5P2/8/3r2n1 b - - 3 57,f7e6 h7e7,1054,75,100,475,endgame hookMate master mate mateIn1 oneMove,https://lichess.org/KMLOI5ia/black#114,
01ei6,r3kbnr/pp3ppp/4q3/2p1P3/8/1PB5/2PQ1PPP/2KRR3 b kq - 4 18,a8d8 d2d8,452,104,100,173,mate mateIn1 middlegame oneMove,https://lichess.org/kUw8pkHj/black#36,Scotch_Game Scotch_Game_Lolli_Variation
01f6o,r3kb1r/pp1qp1p1/2npNp2/7p/4Q3/6P1/PPP1PPKP/R1B2R2 b kq - 3 13,h5h4 e4g6,1024,97,95,667,mate mateIn1 middlegame oneMove,https://lichess.org/XN9vU90M/black#26,Indian_Defense Indian_Defense_Wade-Tartakower_Defense
01fP3,r2qkb1r/p1pnp2p/1p4N1/5p1Q/3P4/2N5/PPP2PbP/R1B1K2R b KQkq - 0 11,h7g6 h5g6,862,81,100,367,mate mateIn1 middlegame oneMove,https://lichess.org/B8Qs9R9Z/black#22,Owen_Defense Owen_Defense_Other_variations
01fds,3Q4/p3Nppk/1p2q2p/2p1b3/2P1p3/4P2P/PP3PP1/6K1 b - - 13 35,e5f6 d8g8,830,100,95,345,endgame mate mateIn1 oneMove,https://lichess.org/FORrDVQR/black#70,
01fya,1rbR1rk1/5pp1/p3p2p/1p6/4B3/8/PPP2PPP/2KR4 b - - 1 18,f8d8 d1d8,673,83,100,78,endgame mate mateIn1 oneMove pillsburysMate,https://lichess.org/Wx2VGyoR/black#36,Rapport-Jobava_System Rapport-Jobava_System_Other_variations
01fz7,r2qkb1r/pp1Npppp/4b3/1Np5/Q1P5/8/PP1P1PPP/R1B1R1K1 b kq - 0 13,e6d7 b5d6,1280,82,89,3543,mate mateIn1 middlegame oneMove pin smotheredMate,https://lichess.org/2TXXoWS4/black#26,Sicilian_Defense Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack
01gl3,3q1r1k/6pp/3p2p1/pppP4/5RP1/3P4/PPPQ4/2K5 b - - 0 25,d8g5 f4f8,480,103,95,442,backRankMate endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/bOcbS0JU/black#50,
01h0o,5rk1/p2b3p/qp1Q1pp1/3N3n/4P3/5P2/P3N1PP/1Rr4K w - - 0 28,e2c1 a6f1,619,111,95,599,mate mateIn1 middlegame oneMove,https://lichess.org/k3tzWcrQ#55,
01hf5,8/1p4kp/5Qp1/3pP2r/4qP2/8/P1rB1R2/6K1 b - - 2 34,g7h6 f6f8,1756,125,85,87,endgame master mate mateIn1 oneMove,https://lichess.org/YwXd4Syf/black#68,
01hhL,7R/p4Q2/6pk/2p1r3/2P1b3/1P4P1/Pq5P/6K1 b - - 2 54,h6g5 f7f4,1548,87,82,190,endgame mate mateIn1 oneMove,https://lichess.org/jHorbaMf/black#108,
01i3C,6k1/2p2pp1/4p1np/1R6/3Pb3/2P2NB1/5PPP/r5K1 w - - 1 24,f3e1 a1e1,679,93,74,353,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/30wb4u3H#47,
01iN2,r1b1k1nr/pp1p1pbp/4p1p1/2pPP3/4q3/2P5/PP1K2PP/RNBQ1BNR w kq - 0 9,d5d6 g7h6,1571,83,83,394,mate mateIn1 oneMove opening,https://lichess.org/nX88Xou5#17,Sicilian_Defense Sicilian_Defense_Other_variations
01iWy,r1b5/ppp3pp/3k4/4p2Q/1q5P/3B4/P2KR3/4R3 w - - 9 30,d2e3 b4f4,1435,77,91,1663,mate mateIn1 middlegame oneMove,https://lichess.org/oude4fxf#59,
01idC,r4rk1/pb3pbp/2q1p1p1/8/N2p1B2/1P1B4/P1P2nPP/1R1QR1K1 w - - 0 18,g1f2 c6g2,1154,77,81,314,mate mateIn1 middlegame oneMove,https://lichess.org/9JokB1WM#35,Sicilian_Defense Sicilian_Defense_Taimanov_Variation
01ig0,5kn1/5p2/2R2Pp1/1p4r1/1P1P4/r7/3R3K/8 b - - 0 37,g5f5 c6c8,399,96,100,161,endgame mate mateIn1 oneMove,https://lichess.org/hvP3GzUB/black#74,
01ivK,1nkr1b1r/pppb4/4p1p1/PP3p1q/2PP2p1/6P1/5PBP/RNBQ1RK1 w - - 2 19,c1f4 h5h2,514,95,100,236,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/KxYtGpXu#37,
01k4A,rnbq1rk1/1pp1bppn/p2pp3/6PQ/2PPP3/2N5/PP1N1PP1/R3KB1R b KQ - 2 10,e7g5 h5h7,578,105,95,649,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/eO5X1eK9/black#20,Indian_Defense Indian_Defense_Anti-Nimzo-Indian
01l23,r1bq1b1r/pp1n1kpp/2p1pn2/6N1/8/8/PPPPQPPP/R1B1KB1R b KQ - 1 8,f7e7 e2e6,976,88,83,62,mate mateIn1 oneMove opening,https://lichess.org/ly4QSO3u/black#16,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack
01lVf,2r3k1/p4p2/1p4pp/3p4/3Bq3/P6P/5QP1/5RK1 b - - 1 36,c8c2 f2f7,600,86,100,277,endgame mate mateIn1 oneMove,https://lichess.org/5xBds0n5/black#72,
01liD,8/1pp2p2/p4qp1/1kR4p/1P6/7P/5PP1/1R4K1 b - - 4 36,b5a4 c5a5,1154,85,94,522,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/zPOLaCBb/black#72,
01ltP,r3kb1r/1p3p2/p2p4/3QpPB1/P5P1/5P2/1Pq5/R4RK1 w kq - 0 22,d5b7 c2h2,887,78,91,211,mate mateIn1 middlegame oneMove,https://lichess.org/Kw0bRoN4#43,
01m2j,1r6/1r3pkp/qR2p1p1/2pP4/4P3/5P2/6PP/1R5K w - - 0 27,b6a6 b7b1,725,126,69,28,backRankMate endgame hangingPiece mate mateIn1 oneMove rookEndgame,https://lichess.org/eevDBNLx#53,
01mms,r2q1rk1/pbpn1p1n/1p1pp2Q/7P/4P3/2NP2R1/PPP1BPP1/R3K3 b Q - 6 17,g8h8 h6g7,981,80,94,96,mate mateIn1 middlegame oneMove,https://lichess.org/lbHK8QDG/black#34,Owen_Defense Owen_Defense_Other_variations
01n7q,Bn2k2r/p3pp1p/3p2p1/8/8/2P3b1/P1QB1P1q/3RR1K1 w k - 5 23,g1f1 h2f2,917,86,88,430,mate mateIn1 middlegame oneMove,https://lichess.org/re67BROS#45,
01naC,r1bq1b1r/1ppk1Qp1/p1n1p2p/3n1p2/3PN3/2PB2B1/PP3PPP/R3K1NR b KQ - 3 11,f8e7 e4c5,1145,77,100,265,mate mateIn1 middlegame oneMove,https://lichess.org/ZLj3rQvL/black#22,Horwitz_Defense Horwitz_Defense_Other_variations
01ngC,3r1k1r/1Q4pp/p1n5/qp6/8/2K1PN2/1PP2PPP/3R1B1R w - - 5 18,b2b4 a5b4,851,106,96,242,mate mateIn1 middlegame oneMove,https://lichess.org/RCIWRfkd#35,Englund_Gambit_Complex Englund_Gambit_Complex_Soller_Gambit_Deferred
01nt0,2r2rk1/5ppn/p1b4p/1pb1qP1N/2pp2Q1/P6P/BPP3PN/4RR1K b - - 1 24,h7f6 g4g7,1635,174,80,46,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Fbf8Bqut/black#48,
01oZW,2kr3r/ppp1n2p/2nb1p2/3pN1pq/3P4/2P5/PPQN1P2/R1B1RBK1 w - - 0 15,e5c6 h5h2,1130,80,92,906,mate mateIn1 middlegame oneMove,https://lichess.org/ceZjlx7h#29,French_Defense French_Defense_Exchange_Variation
01oaC,8/1R6/1p3kpp/8/5PKP/Pr6/8/8 w - - 0 39,b7c7 h6h5,953,82,93,217,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/wFH4Yd3q#77,
01our,8/p4R1p/1p4k1/4p3/5n2/PN2KP2/2r4P/8 w - - 1 32,f7a7 c2e2,1474,84,71,374,endgame hookMate mate mateIn1 oneMove,https://lichess.org/7V5KUJI5#63,
01p5M,1r6/p1p2n2/1pk2Pp1/6r1/8/2N5/PPP4K/3R1R2 w - - 2 24,f1g1 b8h8,1182,78,96,8387,endgame mate mateIn1 oneMove,https://lichess.org/duXviz7r#47,
01pz8,4qr2/1p1R4/p2Q2pk/4P2p/3P1n1P/8/PP5K/8 b - - 0 35,e8e6 d6f8,1014,83,90,242,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/fXA8HUls/black#70,
01q1E,r1q1k2r/pp3ppp/1n2b3/6N1/1bpPQB2/4P3/PP2KPPP/2R4R b kq - 4 15,e8g8 e4h7,1099,136,33,13,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/PK3rmN4W/black#30,Queens_Pawn_Game Queens_Pawn_Game_London_System
01q3L,rn1q1rk1/1b2bpp1/p3p2p/1pp1P3/3P4/2NQ1N2/PPB2PPP/3R1RK1 b - - 1 14,c5c4 d3h7,553,91,100,98,mate mateIn1 middlegame oneMove,https://lichess.org/IXur2yos/black#28,Queens_Gambit_Declined Queens_Gambit_Declined_Modern_Variation
01qCT,8/p2R2pp/1p2Bp2/4pP2/6P1/4k2P/P1P4r/4K3 w - - 2 34,e1d1 h2h1,981,94,89,58,endgame mate mateIn1 oneMove,https://lichess.org/242vzbxu#67,
01qHx,5k2/p4p1p/1p4p1/8/4P3/2r5/P4PPP/1R4K1 w - - 0 23,b1b2 c3c1,414,108,87,881,backRankMate endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/BF06uOQW#45,
01qax,r4nk1/pp5p/2pBp2K/2Pp2P1/3Q4/7P/PPB1q3/8 b - - 1 31,e2c2 d4g7,1057,135,100,44,endgame master mate mateIn1 oneMove,https://lichess.org/yjaYnOsD/black#62,
01qhs,2r2k2/R4B1p/1p2p3/8/4P3/1P2P1P1/P2r3P/6K1 w - - 1 24,f7e6 c8c1,726,91,85,482,endgame mate mateIn1 oneMove,https://lichess.org/ht0tUadV#47,
01rWZ,r6k/ppp2B2/3p1b1p/4p2r/2P1Pp2/P2P1n2/1P3PRq/R4Q1K w - - 0 27,g2h2 h5h2,949,87,100,144,arabianMate kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/WFz9uXcF#53,
01rgi,rn1qkbnr/pp2pppb/2p4p/7P/2P1N3/3B1N2/PP2QPP1/R1B1K2R b KQkq - 0 10,b8d7 e4d6,1120,82,91,661,mate mateIn1 oneMove opening pin smotheredMate,https://lichess.org/qGETyzwU/black#20,Caro-Kann_Defense Caro-Kann_Defense_Classical_Variation
01rp4,8/ppQ3p1/2b1p1k1/3q1n2/3P4/4B3/5PPP/R5K1 w - - 3 28,c7f4 d5g2,721,97,88,362,endgame mate mateIn1 oneMove,https://lichess.org/dN3MD73I#55,
01sDW,r2q2k1/ppp3p1/2npbn1B/2bNp3/4P3/3P2Q1/PPP2PPP/R4RK1 b - - 0 13,e6d5 g3g7,596,103,83,83,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/gTmO5l6K/black#26,Four_Knights_Game Four_Knights_Game_Italian_Variation
01sub,3r2kr/p5pp/1p2Q3/2pNP3/3n4/4B3/PP4PP/5RK1 b - - 0 26,d4e6 d5e7,713,104,93,372,cornerMate endgame master mate mateIn1 oneMove,https://lichess.org/Ftx7Gnzi/black#52,
01tFL,r1bq1r1k/pp2p2p/3p1nRQ/2p5/8/1B1P4/PPP2bPP/RNB4K b - - 3 15,f6g8 h6g7,1584,80,89,297,mate mateIn1 oneMove opening,https://lichess.org/Wrr17mb6/black#30,Pirc_Defense Pirc_Defense_Other_variations
01td9,4r1k1/1p3p2/1r5p/Q3p1p1/2P5/3P1PPb/P4qNP/R2R3K w - - 2 27,a5d2 h3g2,1300,118,69,43,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/FAz5AMOF#53,
01tz1,r3r1k1/p1p2ppp/4b3/7q/6n1/2BP4/PPP2RPP/RN3QK1 w - - 10 17,f2e2 h5h2,958,77,76,123,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/SNyqIX3Q#33,Ruy_Lopez Ruy_Lopez_Berlin_Defense
01u1D,5rk1/5Qpp/1r3p2/6q1/1PB4n/P6P/5PP1/3R1R1K b - - 0 22,f8f7 d1d8,827,101,77,143,mate mateIn1 middlegame oneMove pin,https://lichess.org/DVuLGJSS/black#44,
01uI5,rn1Br1k1/pp3ppp/2p5/3p3b/3P4/5B1P/PPP2PP1/RN2R1K1 b - - 0 14,h5f3 e1e8,584,81,100,224,backRankMate hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/JfkAS8xm/black#28,French_Defense French_Defense_Exchange_Variation
01uXH,R7/8/5p2/8/8/1P3k1K/Pr6/8 w - - 2 46,h3h4 b2h2,668,91,96,246,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/FvWUxpdc#91,
01ur6,r2q2k1/4p1b1/5pN1/2p2Qp1/8/1p1P2P1/1PPK2P1/7R b - - 1 28,b3c2 f5e6,1507,85,87,2241,endgame mate mateIn1 oneMove,https://lichess.org/bZrVblU1/black#56,
01v9U,6rk/p1RR2p1/4qp1Q/4p3/6Pn/P4P2/1P6/K7 b - - 0 44,g7h6 d7h7,592,86,100,125,endgame mate mateIn1 oneMove,https://lichess.org/WoHF4XGf/black#88,
01vI5,r2qr1k1/pp4pp/5bn1/3p2N1/Q4Bb1/2N5/PP1R1PPP/4R1K1 w - - 6 19,c3d5 e8e1,1078,164,50,14,backRankMate hangingPiece master mate mateIn1 middlegame oneMove,https://lichess.org/iRmPOyg7#37,
01vaS,3R1k2/nbp1q1p1/4PpQp/pp6/6P1/P3p3/1P2BbP1/1K5R b - - 2 29,e7d8 g6f7,1051,80,100,71,mate mateIn1 middlegame oneMove,https://lichess.org/7mboHHWn/black#58,
01vlx,8/8/8/7p/5Kpk/7P/6P1/8 b - - 1 54,g4h3 g2g3,1249,86,62,38,endgame mate mateIn1 oneMove pawnEndgame,https://lichess.org/hc1vvFPF/black#108,
01voN,4q1k1/pppb1p1p/3p2pb/3P4/2PQ1P2/2B2BP1/PP5P/6K1 b - - 1 24,h6g7 d4g7,1010,125,47,32,endgame kingsideAttack mate mateIn1 oneMove,https://lichess.org/mvYIfa98/black#48,
01vqY,2r3k1/pR5p/3bpq1p/3p4/8/P2Q1NP1/5P1P/6K1 b - - 2 30,c8f8 d3h7,683,93,89,500,endgame master mate mateIn1 oneMove,https://lichess.org/KTXmT2Mb/black#60,
01y4n,3rk1nr/p4pp1/2p4p/1p2b3/6b1/1P3N2/1PP2PPP/RNB1K2R w KQk - 0 13,f3e5 d8d1,560,86,100,73,mate mateIn1 middlegame oneMove operaMate,https://lichess.org/XlfwWati#25,Italian_Game Italian_Game_Anti-Fried_Liver_Defense
01y7r,1k1Qr3/p1p3p1/Bpb2r1p/8/2P5/2q5/P4PPP/3R1RK1 b - - 4 22,e8d8 d1d8,811,122,44,28,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/pflTVHge/black#44,
01ykJ,1r6/R5p1/p1b1k3/2P5/8/2n1P3/1R3PpP/6K1 w - - 0 31,b2b8 c3e2,522,107,84,701,endgame mate mateIn1 oneMove,https://lichess.org/7ruSLauv#61,
01z3s,rb2k2r/1pqn2pp/2p1pn2/p2p2B1/1P1P4/2P2Q1P/P2NBPP1/R4RK1 w kq - 2 14,b4a5 c7h2,634,86,100,59,mate mateIn1 middlegame oneMove,https://lichess.org/wRFVrpDb#27,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
01zHy,8/3r2pp/R7/3pkP2/6P1/4K3/7P/8 b - - 0 42,h7h5 a6e6,989,80,100,294,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/VLhOgNr4/black#84,
01zLs,7r/1p6/2p3R1/2PpR3/5b1k/6P1/p4P1K/8 b - - 0 39,f4g3 f2g3,968,79,97,397,endgame mate mateIn1 oneMove,https://lichess.org/q5aMjo1A/black#78,
01za4,4k3/pp6/6P1/2pPn3/3b2BQ/PPq5/K2R4/8 w - - 1 38,d2e2 c3a1,947,83,81,195,endgame mate mateIn1 oneMove,https://lichess.org/CqcJFSz4#75,
01zzO,r4rk1/1p1b1p2/p3p1p1/q2pN2p/5Q1P/2N3R1/nPP2PP1/2K1R3 w - - 0 21,c3a2 a5e1,852,105,50,23,hangingPiece master mate mateIn1 middlegame oneMove,https://lichess.org/XCISYgA6#41,
