PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
01N0w,2kr3r/1pp3Q1/p1p5/2b2p1P/q1P5/6BP/PP3P2/1K1RR3 w - - 1 26,g7f6 d8d1 e1d1 a4d1,986,89,96,210,master mate mateIn2 middlegame queensideAttack short,https://lichess.org/uaGsJ7mX#51,
01N7E,1r4k1/5ppp/p7/3R4/2p5/PrP5/1P3PPP/3R2K1 b - - 0 23,b3b2 d5d8 b8d8 d1d8,459,104,76,106,backRankMate endgame master mate mateIn2 rookEndgame short,https://lichess.org/NTYOEGJb/black#46,
01NfS,r3k2r/pp2bppp/2pQ4/2Bn4/6P1/3P4/PPP4P/1K2R1Nq b kq - 3 19,a8d8 e1e7 d5e7 d6e7,1300,75,97,12226,mate mateIn2 middlegame short,https://lichess.org/ENLFjMzb/black#38,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation
01OFy,r4rk1/pppbq1pp/1b3p2/3Bp2R/3P4/2P3P1/PP3P1P/R1BQ2K1 b - - 0 16,g8h8 h5h7 h8h7 d1h5,1363,135,69,20,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/JpoGe8OK/black#32,French_Defense French_Defense_Kings_Indian_Attack
01OgB,r3r1k1/1ppQ1pp1/1p5p/1P6/3P4/2P5/3B1PPP/5qK1 w - - 0 22,g1f1 a8a1 d2c1 a1c1,903,76,100,1216,endgame mate mateIn2 short,https://lichess.org/3ASaJgPf#43,
01Ou9,5N1k/5qp1/p6p/8/8/4r3/6PP/5R1K w - - 0 32,f1f7 e3e1 f7f1 e1f1,464,106,100,169,backRankMate endgame mate mateIn2 short,https://lichess.org/Fh2rZgZT#63,
01PQE,7R/kb6/2pp1p2/4qP2/3pPN2/1QbP4/B1P5/2K5 w - - 1 38,h8h7 e5f4 c1b1 f4f1,1104,151,53,35,hangingPiece master mate mateIn2 middlegame short,https://lichess.org/ZqbSx2nz#75,
01Pe4,r2qkb1r/1b3ppp/p1p1p3/2ppN3/4nPP1/1P2P3/PBPP3P/RN1QK2R w KQkq - 2 10,d2d3 d8h4 e1f1 h4f2,1245,79,91,1306,mate mateIn2 middlegame short,https://lichess.org/RdO1i0xH#19,Bird_Opening Bird_Opening_Dutch_Variation
01Pko,5rk1/b4ppp/4P3/pp1N4/8/P2rP3/B5PP/2B2RK1 b - - 0 26,f7e6 d5e7 g8h8 f1f8,1196,117,47,41,backRankMate deflection mate mateIn2 middlegame pin short,https://lichess.org/xRhxZONG/black#52,
01Q8c,r5k1/p4ppp/q1p3b1/3p1PQ1/4n3/2P1R3/P1P4P/4R1K1 b - - 0 23,e4g5 e3e8 a8e8 e1e8,585,90,67,96,backRankMate endgame mate mateIn2 short,https://lichess.org/ca7orS72/black#46,
01QTc,R1b3k1/4pp1p/3p2p1/2pP4/2P1PP2/2Q2B1P/5qPK/1r6 b - - 9 27,h7h5 a8c8 g8h7 c3h8,778,88,95,703,endgame hangingPiece master mate mateIn2 short,https://lichess.org/YTB6JMoe/black#54,
01QcQ,4r1k1/2p1qpp1/3b3p/pP1p4/P2P4/7P/2QB1PP1/R3r1K1 w - - 0 33,a1e1 e7e1 d2e1 e8e1,641,83,53,41,endgame kingsideAttack mate mateIn2 pillsburysMate short,https://lichess.org/h6N2W0kY#65,
01Qdr,6k1/pp4p1/7p/1PPp4/P2b2rq/5rN1/6PP/3QR2K w - - 0 30,d1f3 h4h2 h1h2 g4h4,1675,76,94,4370,attraction endgame mate mateIn2 pillsburysMate sacrifice short,https://lichess.org/HyDaLl1q#59,
01QgQ,r1qk4/pp4Q1/2p1p3/4Pp1B/7P/6P1/P5K1/8 b - - 4 41,c6c5 g7f8 d8c7 f8d6,1683,75,96,1497,dovetailMate endgame mate mateIn2 short,https://lichess.org/xBcvuwZY/black#82,
01QgT,8/8/p1pk1R2/1pp1rp2/8/1P1K4/P1P5/8 b - - 1 36,d6d5 c2c4 b5c4 b3c4,969,78,98,902,endgame mate mateIn2 rookEndgame short,https://lichess.org/H2u6Pf0I/black#72,
01QrX,r1b2Qk1/p2p1ppp/1pn5/3N2q1/4PR2/3B4/PPP3PP/5RK1 b - - 0 17,g8f8 f4f7 f8g8 f7f8,1103,79,94,118,mate mateIn2 middlegame short,https://lichess.org/6xvz6ePA/black#34,Sicilian_Defense Sicilian_Defense_Lowenthal_Variation
01Qwv,5rk1/p3Q1pp/2p5/3q4/4p1B1/6PP/4P1K1/8 b - - 3 31,d5d1 g4e6 g8h8 e7f8,1020,97,95,1616,deflection endgame mate mateIn2 short,https://lichess.org/hT9Udn33/black#62,
01RPd,1R6/4P1k1/6p1/6P1/2p1b3/2Pn2pP/r7/6K1 w - - 0 38,e7e8q a2a1 b8b1 a1b1,1059,86,94,343,endgame mate mateIn2 pillsburysMate short,https://lichess.org/ibPP9sZo#75,
01Siq,5rk1/5p2/p2p1Rp1/1p1P2Pp/7r/8/PPPR4/1K6 w - - 0 28,f6d6 h4h1 d2d1 h1d1,492,97,100,258,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/qoBdj9xn#55,
01TEE,2r1r1k1/pp2bppp/1q3n2/4B3/4N3/1P3Q2/P5PP/3R1R1K b - - 4 18,f6e4 f3f7 g8h8 f7g7,1143,76,98,293,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/UsAmUQ8r/black#36,Sicilian_Defense Sicilian_Defense_McDonnell_Attack
01TLc,r4r1k/1p2q2p/1Qp5/p4p2/2b1p3/P1P1P2P/5P1N/1K1R2R1 b - - 0 27,e7a3 b6d4 f8f6 d4f6,1431,82,85,64,fork mate mateIn2 middlegame short,https://lichess.org/kWdDwITU/black#54,
01TXv,Q1bk3r/2p2pNp/8/3PP3/2p3q1/B1P5/6BP/7K w - - 3 33,a8c6 g4d1 g2f1 d1f1,781,88,80,370,mate mateIn2 middlegame short,https://lichess.org/WeILnMLY#65,
01TgD,8/q4k1r/p2pRbpp/5n2/1PP2P2/P2Q1N1P/6PK/4R3 w - - 12 30,g2g4 a7f2 h2h1 f5g3,1206,79,91,233,mate mateIn2 middlegame short,https://lichess.org/LW4akFc5#59,
01Tr3,2R5/8/7p/2P2p1k/5K2/7P/PP4R1/4rr2 w - - 1 41,f4g3 f5f4 g3h2 f1h1,1603,101,71,30,endgame mate mateIn2 rookEndgame short,https://lichess.org/q1VHmfdD#81,
01Uff,8/5p2/2rk4/3b4/7P/3Q2P1/5P2/6K1 w - - 3 48,d3h7 c6c1 g1h2 c1h1,617,97,77,400,endgame mate mateIn2 operaMate short,https://lichess.org/FkmFi9a3#95,
01UiU,q4rk1/n2P1ppp/p7/6b1/Pp1B2P1/1Pp1RN1n/2Q2P2/R4K2 w - - 0 30,f3g5 a8h1 f1e2 h3f4,1768,77,85,488,mate mateIn2 middlegame short,https://lichess.org/P9J5A2x6#59,
01VAQ,4Q2k/ppp3pp/2q5/6r1/2N3P1/6nP/PP3r2/2R1R1K1 b - - 2 24,c6e8 e1e8 f2f8 e8f8,548,81,100,92,backRankMate mate mateIn2 middlegame short,https://lichess.org/GgFJiSSh/black#48,
01VQD,r1b2rk1/ppp2p1p/6p1/1N1P2q1/1PPbBp2/6n1/1P2Q1PP/R1B2R1K w - - 5 18,h2g3 g5h6 e2h5 h6h5,1330,76,97,5841,mate mateIn2 middlegame short,https://lichess.org/99i1AIEl#35,Kings_Gambit_Accepted Kings_Gambit_Accepted_Schallopp_Defense
01Vnj,6r1/5p1k/p3pBP1/2Pp2Q1/q1pP3P/P4P2/5K2/8 b - - 0 33,g8g6 g5h5 g6h6 h5f7,1113,75,100,302,endgame mate mateIn2 short,https://lichess.org/8SBfoRx3/black#66,
01Vwi,3r2k1/pR3pp1/2p1p2p/7P/2P5/4PQ2/q2r1PP1/5RK1 b - - 2 26,a2c4 f3f7 g8h8 f7g7,856,78,100,257,endgame mate mateIn2 short,https://lichess.org/FNSafPpH/black#52,
01VxT,5rk1/R4p1p/4p1p1/4P3/P2PNn2/7P/1r3PP1/3R1K2 w - - 2 30,d1d2 b2b1 d2d1 b1d1,777,77,100,267,endgame mate mateIn2 short,https://lichess.org/G0yQLw5T#59,
01WCP,6k1/p5p1/2R3P1/3pr3/8/4P3/P7/5K2 b - - 0 32,e5e7 c6c8 e7e8 c8e8,877,101,77,49,endgame mate mateIn2 rookEndgame short,https://lichess.org/GEde9LIh/black#64,
01WPJ,8/R5R1/4p2p/3p4/4b1Pk/2r4P/5P1K/8 w - - 5 57,g7h7 c3h3 h2g1 h3h1,1401,79,86,84,endgame mate mateIn2 operaMate short,https://lichess.org/FUPqqxNX#113,
01Wni,2rn2k1/p2bRppp/8/3B2N1/8/8/P4PPP/R1r3K1 w - - 0 24,a1c1 c8c1 e7e1 c1e1,593,102,60,331,backRankMate mate mateIn2 middlegame short,https://lichess.org/X6p6G1Hi#47,
01WoU,6k1/1p4pp/p3r3/2b1r3/5N2/2P5/PP2n1PP/2B1RR1K w - - 4 26,f4e6 e2g3 h2g3 e5h5,1167,77,95,14920,mate mateIn2 middlegame pillsburysMate sacrifice short,https://lichess.org/zFo0Fhpa#51,
01Wqv,5r1k/1pp2Npp/p6r/4pP2/2Q1Pq2/8/PP4PP/3R3K b - - 5 32,f8f7 d1d8 f7f8 d8f8,1298,77,88,215,backRankMate endgame mate mateIn2 short,https://lichess.org/HvS3Pp9C/black#64,
01XlK,r3qr2/2pn2bk/p2p1P2/1p4pp/3PN3/P2Q4/1PP2P2/2K4R b - - 0 22,g7h6 e4g5 h7h8 d3h7,1680,75,97,3650,discoveredCheck doubleCheck mate mateIn2 middlegame short,https://lichess.org/wKVwsojO/black#44,
01Xzq,8/8/2q3bp/4Q3/6Pk/7P/5P1K/8 b - - 7 53,c6f3 e5e7 f3f6 e7f6,1746,82,64,47,endgame mate mateIn2 short,https://lichess.org/fZJPnCLr/black#106,
01Xzx,3r2k1/1Rp1qpp1/7p/8/5Q2/1PP5/5PPP/3r1RK1 w - - 5 26,b7c7 d1f1 g1f1 d8d1,1192,75,100,217,attraction endgame mate mateIn2 short,https://lichess.org/lgUG6A1I#51,
01Y2x,rn2r1k1/ppq2ppp/2p1B3/2B4N/4P3/P2P4/2P2QPP/b4RK1 b - - 0 18,f7e6 f2f8 e8f8 f1f8,1608,79,74,49,kingsideAttack mate mateIn2 middlegame operaMate sacrifice short,https://lichess.org/N4lE2j7Y/black#36,Vienna_Game Vienna_Game_Other_variations
01Y67,3rr3/1p1q2pk/5b1p/p1pB1b1Q/2P5/KP1n4/P4P2/2B3RR b - - 9 33,b7b5 h5h6 g7h6 h1h6,1788,76,96,418,mate mateIn2 middlegame operaMate sacrifice short,https://lichess.org/byEY64hO/black#66,
01YAP,8/3b1p2/B3p2p/3pPkp1/3P4/5N1P/1b2KPP1/8 b - - 0 43,h6h5 a6d3 f5f4 g2g3,1140,75,86,100,endgame mate mateIn2 short,https://lichess.org/b0NCEaKG/black#86,
01YE9,6k1/7p/6p1/1p6/p2pqb2/P2Nr3/1PP3PP/3QR1K1 w - - 8 35,d3f4 e3e1 d1e1 e4e1,862,79,100,266,endgame fork mate mateIn2 short,https://lichess.org/UgI4L3jf#69,
01YHD,8/p1p3p1/1pp4p/3kp2b/KP2N2P/P2P4/5R2/8 w - - 2 37,f2g2 h5d1 g2c2 d1c2,1634,77,92,397,endgame mate mateIn2 short,https://lichess.org/DIRXGMLv#73,
01Yqt,8/2p5/3b2kp/3p2p1/P3p1K1/1P2R2P/1B4P1/8 w - - 2 36,h3h4 h6h5 g4h3 g5g4,1356,75,97,11196,endgame mate mateIn2 short,https://lichess.org/mHAjRMmQ#71,
01YyJ,2Q2rk1/p4ppp/1p3q2/3bR3/7N/P5P1/1P3P1P/4R1K1 b - - 0 23,f8c8 e5e8 c8e8 e1e8,814,81,83,55,backRankMate endgame mate mateIn2 short,https://lichess.org/DQs8jnYM/black#46,
01ZIb,r3r2k/pp1qbp1R/3p4/2p1p1Q1/4P3/P1NP1PP1/1PP3K1/R7 b - - 0 22,h8h7 a1h1 d7h3 h1h3,1270,80,74,66,mate mateIn2 middlegame short,https://lichess.org/pa5KJUMN/black#44,
01aBw,5k1r/R5p1/b4n1p/5P1q/5B2/P2p4/6PP/4Q1K1 b - - 0 26,a6b5 e1e7 f8g8 e7g7,1687,75,88,400,mate mateIn2 middlegame short,https://lichess.org/heBgVFGc/black#52,
01aqB,r2n1rk1/pbq4p/1p1pp1pQ/1P2p3/P1P1P1N1/5PP1/4N1KP/2R2R2 b - - 2 35,d8f7 g4f6 g8h8 h6h7,1070,85,76,50,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/dEm9AbIz/black#70,
01awh,3r3k/pQ2b1pp/8/8/2p2q1n/2B2p2/PP3P1P/1K4NN w - - 0 27,b7e7 d8d1 b1c2 f4c1,1168,82,93,3732,fork mate mateIn2 middlegame short,https://lichess.org/vReSWTIq#53,
01axW,r5k1/4rpp1/p2b1R2/1ppPq1N1/8/2NQ3P/PP6/5RK1 b - - 0 24,g7f6 d3h7 g8f8 h7h8,1019,80,81,64,mate mateIn2 middlegame short,https://lichess.org/LrYBJ11m/black#48,
01b3S,r2q1r1k/4b1p1/p3b2p/4B1pQ/2p1P3/1P1p3P/P2P1P2/2KR2R1 b - - 0 22,c4b3 h5h6 h8g8 h6g7,1355,75,92,1128,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/wBiesuqt/black#44,
01bS3,3r1rk1/2p2ppp/p1n1p1bq/1pN4n/3P4/P1B2P2/1P2B1PP/2RQR2K w - - 6 20,c5a6 h5g3 h1g1 h6e3,1624,92,83,62,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/7WR956me#39,
01c20,2kr3r/Qpp3pp/6n1/nq1Pp1p1/4B1P1/BbP4P/1P6/2KRR3 b - - 2 24,b3d1 e4f5 d8d7 a7a8,1503,74,94,1203,mate mateIn2 middlegame pin short,https://lichess.org/Jd252txs/black#48,
01cKS,k1r4r/3bbppp/1Qn1qn2/1N6/5B2/5N2/PPP2PPP/R4RK1 b - - 4 17,f6d5 b6a6 c6a7 a6a7,1476,75,96,880,mate mateIn2 middlegame queensideAttack short,https://lichess.org/1ZJXmvgu/black#34,Scandinavian_Defense Scandinavian_Defense_Gubinsky-Melts_Defense
01czg,4kr2/p3n3/2p4Q/2PpP1N1/2pB1p2/q1P5/1r3PPP/1R4K1 w - - 0 29,b1b2 a3a1 b2b1 a1b1,836,78,100,240,backRankMate fork mate mateIn2 middlegame short,https://lichess.org/AXepbRZI#57,
01d6R,3Q4/p5pk/1p5p/8/3P4/4p3/Pr4PP/6K1 w - - 2 39,d8h4 b2b1 h4e1 b1e1,610,82,72,96,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/qJ3XXvV0#77,
01ehq,2kr3r/1bpp1ppp/1b4q1/p3Pn2/PpN5/1BpP1P2/1P1BQ1PP/R4R1K w - - 0 18,b2c3 f5g3 h2g3 g6h5,1408,76,96,15047,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/KcyZDcQR#35,Ruy_Lopez Ruy_Lopez_Morphy_Defense
01eqy,6r1/p1qk4/QbN5/3p1p2/8/4P1r1/P6P/1R2R1K1 w - - 0 32,h2g3 c7g3 g1f1 g3g2,1432,76,94,4413,mate mateIn2 middlegame short,https://lichess.org/DH25wLla#63,
01esB,2rr4/5pkp/2q1p1p1/1b6/p3P3/P3Q3/BP3PPP/2R3K1 w - - 6 28,c1c6 d8d1 e3e1 d1e1,1280,81,54,238,backRankMate endgame mate mateIn2 short,https://lichess.org/cPimZ8KS#55,
01f0q,r4rk1/ppp1qpp1/1nn1b2p/2b1p3/4N3/2PQ1N1P/PPB2PP1/R1B2RK1 b - - 7 14,a8d8 e4f6 g7f6 d3h7,1138,82,93,479,clearance kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/BucW5TYg/black#28,Italian_Game Italian_Game_Giuoco_Pianissimo
01f7r,3r3k/7p/6p1/4p3/2R1Bp2/q4P1Q/4K1PP/8 w - - 1 39,c4c2 a3e3 e2f1 d8d1,1374,75,100,564,endgame mate mateIn2 short,https://lichess.org/MvDCJ18n#77,
01fBk,7k/8/8/2prp3/1p2Nnp1/1P6/P4RPP/7K w - - 0 40,g2g3 d5d1 f2f1 d1f1,400,107,75,424,endgame mate mateIn2 short,https://lichess.org/FyjclvgD#79,
01fF8,8/6kp/Q5p1/8/2q5/2P4P/5PP1/R3r1K1 w - - 1 33,g1h2 c4f4 g2g3 f4f2,1177,82,92,595,endgame mate mateIn2 short,https://lichess.org/y6oA8usn#65,
01faz,3nrr1k/1ppR2p1/p6p/6NQ/2B2p1P/1P6/P1PK1PP1/q6R b - - 2 22,a1h1 h5h6 g7h6 d7h7,1927,78,91,1907,kingsideAttack mate mateIn2 middlegame pillsburysMate sacrifice short,https://lichess.org/VaOgGVYf/black#44,
01g9c,r4rk1/ppq3pp/8/3pn1B1/8/3B1N1b/PP2NKPb/2RQR3 w - - 0 19,c1c7 e5g4 f2f1 f8f3,1886,78,96,1903,deflection mate mateIn2 middlegame pillsburysMate pin short,https://lichess.org/3lzZihNd#37,
01gBD,2r4k/pb4pp/1p6/3pP3/3Pn3/2PBq1NQ/PP5P/5R1K b - - 4 23,e3d3 h3c8 b7c8 f1f8,1379,78,85,264,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/Oojuy157/black#46,
01h0u,3r1Q1k/2qrb1pp/p1p5/4P3/3P4/5R2/PP2N1PP/5R1K b - - 4 26,e7f8 f3f8 d8f8 f1f8,944,150,54,23,backRankMate mate mateIn2 middlegame short,https://lichess.org/kyoAi2QJ/black#52,
01hEk,4r2r/p1p2kp1/2p2p2/2Qb4/8/2B3Nq/PPP2R1P/R5K1 w - - 10 30,a1f1 h3g3 h2g3 h8h1,1637,74,95,3150,clearance kingsideAttack mate mateIn2 middlegame operaMate sacrifice short,https://lichess.org/snjYKorv#59,
01hRk,3k3r/ppNb4/3B1p2/6pp/2B1P1n1/3P2K1/PPn3PP/7R w - - 0 19,h2h3 h5h4 g3f3 c2d4,1325,76,94,4151,mate mateIn2 middlegame short,https://lichess.org/bJFjAHbe#37,Bishops_Opening Bishops_Opening_Boi_Variation
01hbV,3r2k1/1q3n1p/6p1/2PB1p2/1P6/2Q1P3/2P2PPP/6K1 w - - 0 31,d5b7 d8d1 c3e1 d1e1,585,86,74,526,backRankMate endgame mate mateIn2 short,https://lichess.org/MIAJyKTV#61,
01hmS,r4rk1/p4ppp/Q7/3pb3/1B1Np2q/P3P3/4BPK1/1RR5 w - - 3 26,b4f8 h4h2 g2f1 h2h1,1202,77,86,806,mate mateIn2 middlegame short,https://lichess.org/FMCNOXPz#51,
01hsz,r4rk1/pp3ppp/8/2P1q3/1Q1n4/1P2p3/b1PN1PPP/2KR1B1R w - - 0 17,d2c4 d4e2 f1e2 e5a1,2070,77,86,231,clearance mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/VdlMjcA3#33,French_Defense French_Defense_Exchange_Variation
01i1R,r7/ppp2Rpk/2n1Q2p/3p4/4P3/P2Pq2P/2P3PK/8 b - - 1 21,c6d8 e6f5 h7h8 f7f8,1001,80,79,45,endgame mate mateIn2 short,https://lichess.org/vWayUE13/black#42,
01jQZ,7r/1p1R1R1p/4p1pk/1p2q1P1/7P/3P3K/5P2/8 b - - 0 40,h6h5 f7h7 h8h7 d7h7,730,82,89,66,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/AeTuuIIT/black#80,
01jao,2kr3r/ppp2ppp/2nbp3/6B1/P2P2n1/2N2N1q/1PP1BP2/R2QR1K1 w - - 2 14,e2f1 d6h2 g1h1 g4f2,1299,76,95,21029,deflection kingsideAttack mate mateIn2 middlegame short,https://lichess.org/SuiO7G4H#27,Scandinavian_Defense Scandinavian_Defense_Main_Line
01jc0,4r2k/6p1/p5p1/1p1p4/3NrP2/P1PR2Pb/1P5P/5R1K w - - 1 31,f1d1 e4e1 d1e1 e8e1,670,82,100,200,endgame master mate mateIn2 pillsburysMate short,https://lichess.org/kgtGQWe4#61,
01kNd,rn2k2r/3B1p1p/1q2pp2/4N3/2P1b3/4b3/PP4PP/R2Q1K1R b kq - 0 14,b8d7 d1d7 e8f8 d7f7,1018,84,92,161,mate mateIn2 middlegame short,https://lichess.org/KnPHRnyD/black#28,Sicilian_Defense Sicilian_Defense_OKelly_Variation
01kfp,7r/5pk1/1Qp5/1p1p2P1/3P4/PP2P1Pq/3R4/2R3K1 w - - 1 34,b6c7 h3h1 g1f2 h8h2,1525,75,81,1125,endgame mate mateIn2 short,https://lichess.org/AJXQtOkA#67,
01l01,2k5/1pp2pp1/4pnp1/7r/1p1q4/2r2PQP/B5P1/R2R3K b - - 3 28,d4c5 a2e6 f7e6 a1a8,1165,76,100,168,clearance mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/JzwfjHwS/black#56,
01l8L,3r2rk/1pq2pp1/p2pbR1p/8/8/3B4/PPPQ1PPP/3R2K1 b - - 1 24,c7e7 f6h6 g7h6 d2h6,952,84,97,853,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/2v3NoJFT/black#48,
01lTa,r4k2/1bp2pp1/1p1b3p/1N1P4/1pP5/P4B1P/4RPP1/6K1 w - - 0 30,a3b4 a8a1 e2e1 a1e1,1223,77,47,112,endgame mate mateIn2 pillsburysMate short,https://lichess.org/Sek68KSv#59,
01m0O,k6r/1bRNp3/pB2P3/1p3p2/5q2/1P5p/6P1/R5K1 b - - 1 34,h3g2 a1a6 b7a6 c7a7,1353,78,90,175,mate mateIn2 middlegame operaMate sacrifice short,https://lichess.org/iczsMBZU/black#68,
01m0z,1r4k1/5ppp/1Q2p3/3p4/1p6/3PP3/5PPP/R5K1 b - - 0 31,b8b6 a1a8 b6b8 a8b8,482,99,80,85,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/XLEjPojn/black#62,
01m5k,4r1k1/pp2rp1p/5Rp1/1q6/8/1P4Q1/P4PPP/5RK1 w - - 1 22,a2a4 b5f1 g1f1 e7e1,1315,82,93,2649,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/JiGbkYf4#43,
01mLC,7k/p1q4p/5Pp1/1ppb4/3n1PQ1/2KP4/PP6/2R4R w - - 0 27,h1e1 c7a5 b2b4 a5b4,1703,75,96,14734,endgame mate mateIn2 short,https://lichess.org/eUNPlEHz#53,
01mxD,rn3rk1/p1b2ppp/1p1qp3/3p2n1/1P1P4/PN1QPN2/5PPP/R3BRK1 w - - 6 17,b4b5 g5f3 g2f3 d6h2,1132,76,98,1789,kingsideAttack mate mateIn2 opening short,https://lichess.org/gtjH4VlN#33,Slav_Defense Slav_Defense_Quiet_Variation
01mxd,8/4rk1p/P4p2/5R2/3b4/1P5P/2P3P1/1K6 w - - 1 36,f5d5 e7e1 b1a2 e1a1,1078,225,67,4,endgame mate mateIn2 operaMate short,https://lichess.org/AmnKKBMZ#71,
01nEK,3Q3k/1pb2rpp/p5q1/3Q3n/8/1PN1P2P/1PP3P1/R6K b - - 0 30,c7d8 d5d8 f7f8 d8f8,680,103,62,157,mate mateIn2 middlegame short,https://lichess.org/fe38YKSa/black#60,
01nHS,8/p4p1k/4p1bp/5p2/5Q1R/4P1KP/1r3PP1/6q1 b - - 9 43,b2e2 f4h6 h7g8 h6h8,986,76,100,295,endgame mate mateIn2 short,https://lichess.org/AOPK6WeY/black#86,
01oq6,1Q5k/6pp/p1n5/3R4/qpp1PP2/7P/PP3BP1/1K6 b - - 0 37,c6b8 d5d8 a4e8 d8e8,400,97,84,207,backRankMate endgame fork mate mateIn2 short,https://lichess.org/UEdvJrDx/black#74,
01oz9,1k6/1p6/pK4p1/7p/P1P5/4R1P1/6r1/8 b - - 1 35,g2d2 e3e8 d2d8 e8d8,1013,141,43,18,endgame mate mateIn2 rookEndgame short,https://lichess.org/uxLPTKFb/black#70,
01pRj,r1b2r2/4kpbp/2p1p1p1/pp6/3NP3/1BP1P3/PP4PP/2KR1R2 b - - 1 17,a5a4 d4c6 e7e8 d1d8,926,88,78,54,mate mateIn2 middlegame short,https://lichess.org/A7Q8ArXF/black#34,Sicilian_Defense Sicilian_Defense_Accelerated_Dragon
01pRy,6k1/3r2p1/p1b5/1p1qPp2/5B2/Q7/1P4PP/6RK w - - 10 44,a3a6 d5g2 g1g2 d7d1,1442,79,86,127,clearance endgame mate mateIn2 pin sacrifice short,https://lichess.org/Y00u9Q6G#87,
01pT8,r5nr/pbppk3/1pn1p2p/4P3/3P1N2/4B3/PPPN3P/2K2R2 b - - 3 17,h8h7 f4g6 e7e8 f1f8,741,97,92,104,mate mateIn2 middlegame short,https://lichess.org/QnEiOr4u/black#34,Modern_Defense Modern_Defense_Other_variations
01pgJ,1R6/1N4pk/5p1p/8/6PK/r6P/8/8 w - - 1 40,b7c5 g7g5 h4h5 a3h3,825,80,92,194,deflection endgame mate mateIn2 short,https://lichess.org/HETqJZ8G#79,
01q3y,rnb2r2/ppp2B1k/3p3p/2b4Q/4P3/3P4/PP1NKPPP/q7 b - - 0 14,a1b2 h5g6 h7h8 g6h6,1062,75,97,7246,deflection mate mateIn2 middlegame short,https://lichess.org/8Ciw3tYm/black#28,Bishops_Opening Bishops_Opening_Boi_Variation
01q4k,7k/pb3pbp/1p2p1p1/2p1P1P1/2P3qP/PP3N2/5P2/R2Q1K2 b - - 3 32,b7f3 d1d8 g7f8 d8f8,726,78,100,149,endgame kingsideAttack mate mateIn2 short,https://lichess.org/LkEZIb1E/black#64,
01q5Z,5r1k/pp4pp/8/3B4/1P2pRQ1/P5PP/3q4/6K1 b - - 2 33,f8f4 g4c8 f4f8 c8f8,905,78,90,128,endgame mate mateIn2 short,https://lichess.org/iNMEkbgy/black#66,
01qGo,1k1r4/p7/1pQ1pP2/2p4q/P1P4P/8/1BP2PP1/6K1 w - - 1 27,f6f7 d8d1 g1h2 h5h4,1430,436,33,3,endgame mate mateIn2 short,https://lichess.org/vsyYDWH6#53,
01qIp,5rk1/p5pp/2ppp3/4p2R/4N1q1/5Q2/PPP3P1/1K6 w - - 3 22,f3g4 f8f1 g4d1 f1d1,400,111,83,1596,backRankMate endgame mate mateIn2 short,https://lichess.org/RquBZOf4#43,
01qTU,3r1k2/pp4pQ/5b2/2P5/P5qP/2P1R1P1/5P1K/8 b - - 0 35,d8d2 h7h8 f8f7 h8e8,1121,76,100,177,endgame mate mateIn2 short,https://lichess.org/MeSWnD6z/black#70,
01qUO,1n4k1/p6p/2p1q3/2Pp4/P2bP3/1QN2r1P/6P1/R3R2K w - - 3 30,e4d5 f3h3 g2h3 e6h3,1435,80,92,408,mate mateIn2 middlegame sacrifice short,https://lichess.org/op7hHTzT#59,
01qVt,6R1/r7/3p4/6p1/4Pp2/5P2/5kPK/8 w - - 0 48,g8g5 a7h7 g5h5 h7h5,905,83,100,69,endgame master mate mateIn2 rookEndgame short,https://lichess.org/cQw7CAHw#95,
01qh2,r1b1r1k1/pp1p1Npp/2p2q2/2bn3Q/2B5/3P4/PPP2PPP/R1B2RK1 w - - 0 12,c4d5 f6f2 g1h1 f2f1,1839,76,95,17021,deflection kingsideAttack mate mateIn2 opening short,https://lichess.org/3VDxYtAy#23,Italian_Game Italian_Game_Giuoco_Pianissimo
01qn2,r6k/1b2rpp1/5q1B/1pppbP1Q/p3P1RR/P2P3P/B5P1/7K b - - 0 29,g7h6 h5h6 f6h6 h4h6,970,80,100,84,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/6LGkUZ0m/black#58,
01qoq,8/3k4/3p1p2/2pK1P2/p2p2P1/P2P4/2P5/8 w - - 0 34,d5c4 d7c6 c2c3 d6d5,1370,95,83,29,endgame mate mateIn2 pawnEndgame short,https://lichess.org/76NBeWZo#67,
