PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0AYNI,1K6/3R4/kp2n2p/p7/7r/8/P7/8 b - - 9 48,h4h2 a2a4 e6c7 d7c7 b6b5 c7c6,1825,74,96,8162,endgame long mate mateIn3 quietMove,https://lichess.org/5yl3Lrxb/black#96,
0AZh6,5R2/8/1r6/pppBrkp1/3p4/3K4/7P/8 b - - 1 46,f5g4 d5f3 g4h4 f8h8 b6h6 h8h6,1208,77,74,452,endgame long mate mateIn3 pillsburysMate,https://lichess.org/V5uFOuA8/black#92,
0AZu5,5rk1/p4pbp/5P1N/2p4Q/1p1pr2N/1P1q3P/5K2/8 b - - 1 31,g8h8 f6g7 h8g7 h5g5 g7h8 g5f6,2046,88,73,64,advancedPawn attraction long mate mateIn3 middlegame,https://lichess.org/BJp381Lq/black#62,
0AaUW,2R5/p4ppk/1b2rr2/6Qp/3p4/P4PBq/1P3PRP/5K2 b - - 9 30,f6f5 g5g7 h7g7 g3e5 g7h7 c8h8,1752,75,97,2484,attraction discoveredCheck doubleCheck long mate mateIn3 middlegame operaMate sacrifice,https://lichess.org/f0JtELkn/black#60,
0AaeI,5r1k/p2P2p1/4Pq1p/Q7/8/8/5PPP/5RK1 w - - 0 31,f1e1 f6f2 g1h1 f2f1 e1f1 f8f1,945,87,94,1471,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/KyjwHZ2D#61,
0AeID,r1b1r1k1/p1pq1p1p/2pb1p1B/4p3/3N4/5Q2/PP3PPP/R3R1K1 b - - 5 17,e5d4 f3g4 d7g4 e1e8 d6f8 e8f8,2316,80,93,8613,deflection kingsideAttack long mate mateIn3 middlegame operaMate sacrifice,https://lichess.org/1bMuEvtL/black#34,Scotch_Game Scotch_Game_Goring_Gambit
0AeoC,6k1/p1p2p2/6b1/4r3/1PP5/5P1P/PB1R2PK/5q2 b - - 0 38,e5e2 d2d8 e2e8 d8e8 g8h7 e8h8,1175,78,70,150,endgame long mate mateIn3 operaMate,https://lichess.org/KiIRwG97/black#76,
0AhhO,5rk1/5ppp/1q6/1p6/8/4RQ2/2r3PP/5R1K b - - 1 24,b5b4 f3f7 f8f7 e3e8 f7f8 f1f8,1397,75,100,4898,endgame long mate mateIn3 sacrifice,https://lichess.org/4q9wFu6G/black#48,
0Ajaj,r4bnr/p5p1/1p1p4/2p3k1/2B1PQ2/2PPK1p1/PP4q1/RNB5 b - - 0 20,g5g6 c4f7 g6h7 f4f5 g7g6 f5g6,2096,76,91,420,exposedKing long mate mateIn3 middlegame,https://lichess.org/KBxigJ1g/black#40,
0AjwL,1kr5/p1q2p1p/Pb3p2/1R6/8/4NQ2/3r1PPP/R5K1 w - - 5 34,e3d5 c7c1 a1c1 c8c1 f3d1 c1d1,1220,77,95,1617,long mate mateIn3 middlegame sacrifice,https://lichess.org/X1Iw4Irg#67,
0Akln,4b1k1/p1p3qp/1p1p2p1/3P1p2/2P2Q2/1P3B2/P4PPP/6K1 w - - 0 26,f4e3 g7a1 f3d1 a1d1 e3e1 d1e1,544,94,70,219,endgame kingsideAttack long mate mateIn3,https://lichess.org/dUuP3IGj#51,
0AlQm,r4r1k/2Qb4/p6p/4R1pq/3N2n1/2N1B1P1/PP3P1P/R5K1 w - - 1 26,c7d7 h5h2 g1f1 f8f2 e3f2 h2f2,1900,77,74,130,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/Ncg28Ie5#51,
0AloM,1k1r1R2/pp6/2bp4/P3P2p/1Q5P/3Pn1pB/qP5P/2K5 b - - 0 33,d8f8 b4d6 b8a8 d6f8 c6e8 f8e8,849,78,83,277,backRankMate endgame fork long mate mateIn3,https://lichess.org/kvtZUdJb/black#66,
0Arvo,7k/pp1q3p/2n5/1Q6/3b4/8/PPP3rP/5R1K w - - 0 25,h1g2 d7g4 g2h1 g4e4 f1f3 e4f3,1465,76,93,222,endgame long mate mateIn3,https://lichess.org/K6X6uDtx#49,
0AwBA,3rrk2/1b2nppp/1p6/p2PN3/4RP2/1PB1R3/6PP/7K b - - 0 26,e7d5 e5d7 f8g8 e4e8 d8e8 e3e8,1198,77,80,122,deflection discoveredAttack long mate mateIn3 middlegame,https://lichess.org/5eSNC0iA/black#52,
0AxSa,1r6/2knqppp/2b1p3/3pP3/pQpP4/P1P2N2/4NPPP/1R4K1 w - - 1 23,b4e7 b8b1 e2c1 b1c1 f3e1 c1e1,863,134,82,44,backRankMate hangingPiece long mate mateIn3 middlegame,https://lichess.org/9krI8IiM#45,
0Axww,5k1r/pp6/1q2r3/4p1Q1/2P1BP2/1P1P4/P3n1PP/R4RK1 w - - 1 25,g1h1 h8h2 h1h2 e6h6 g5h6 b6h6,1420,88,74,589,anastasiaMate attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/m5zU3RhI#49,
0Ayz6,r1r3kB/5p2/4p1pP/3p4/p7/6Q1/5PP1/6K1 b - - 0 32,g8h8 g3e5 f7f6 e5f6 h8h7 f6g7,1036,91,92,2166,endgame exposedKing long mate mateIn3 queenRookEndgame,https://lichess.org/xuKbdJaw/black#64,
0B4Hl,r3k1nr/p4p1p/b1n5/3pP3/1ppP2pN/2P1q1P1/PPK1B1P1/RN1Q1R2 w kq - 2 18,h4f5 b4b3 a2b3 c6b4 c3b4 c4b3,2482,83,93,3822,intermezzo long mate mateIn3 middlegame sacrifice,https://lichess.org/96v2rfLV#35,Kings_Gambit_Accepted Kings_Gambit_Accepted_Modern_Defense
0B4YH,8/1Q5p/7k/3N4/1p1bp3/6Pq/PPr2P1P/5RK1 w - - 4 29,d5f4 d4f2 f1f2 c2c1 f2f1 h3f1,1336,74,96,19233,endgame long mate mateIn3 sacrifice,https://lichess.org/QJdcctra#57,
0B7io,4r1k1/pp3ppp/4r3/1qBp4/1P1Pn1P1/P1P2Q2/2K3P1/RN3R2 b - - 6 25,e4c5 f3f7 g8h8 f7f8 e8f8 f1f8,1152,86,89,94,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/dnpXT4ws/black#50,
0B9iA,2r1brk1/6p1/4p1P1/ppbp1p1R/5B1q/2PBP2P/PP6/2KQ4 b - - 4 24,h4f2 h5h8 g8h8 d1h5 h8g8 h5h7,1191,81,95,21877,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/nMds3cZ9/black#48,
0B9qx,5rk1/1pp3pp/1p2R3/8/3q4/P5QP/1PP2rP1/2R3K1 w - - 0 22,g1h1 f2f1 c1f1 f8f1 h1h2 d4g1,848,85,76,237,endgame long mate mateIn3,https://lichess.org/s5HkxnTt#43,
0BC2L,8/R5pk/8/5PK1/6P1/8/p7/r7 b - - 0 54,h7h8 g5g6 a1b1 a7a8 b1b8 a8b8,1412,78,94,613,endgame long master mate mateIn3 rookEndgame,https://lichess.org/JWLoxq5u/black#108,
0BDlv,7k/1R4p1/p7/2P1p2q/3bP3/5r2/PPQ3PP/7K w - - 0 37,g2f3 h5f3 c2g2 f3d1 g2f1 d1f1,1097,77,98,1833,endgame long mate mateIn3,https://lichess.org/Uyem5Jb6#73,
0BGvj,5R2/k7/p1pN4/Bp2p3/3bP3/3P4/P2r4/K1R5 w - - 2 33,a1b1 d2b2 b1a1 b2b4 c1c3 d4c3,1986,76,94,12464,discoveredAttack discoveredCheck endgame long mate mateIn3,https://lichess.org/XMHx23Gh#65,
0BI9X,r6k/p4Bb1/bp4Q1/7N/3q4/4p3/PPP3PP/R5K1 w - - 1 24,h5g7 e3e2 g1h1 d4d1 a1d1 e2d1q,1340,76,88,463,advancedPawn backRankMate discoveredAttack discoveredCheck long mate mateIn3 middlegame promotion,https://lichess.org/OVaWBqFA#47,
0BIU2,8/2R3pk/6pp/p2r4/1p4N1/1n1P3P/1P4P1/7K b - - 1 34,d5d3 g4f6 h7h8 c7c8 d3d8 c8d8,941,80,97,297,endgame long mate mateIn3 pin,https://lichess.org/bdHSnYgv/black#68,
0BJer,r1q2rk1/p1p2pb1/3p1n2/1p2pNR1/3P1p2/2P2P2/PP6/2K4R b - - 1 23,f8e8 g5g7 g8f8 h1h8 f6g8 g7g8,1154,84,38,113,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/EghU65lt/black#46,
0BK2g,r1bqr1k1/p1p2ppp/2pP4/8/2B5/5Q2/PPP3PP/R1K4n b - - 0 16,d8d6 f3f7 g8h8 f7e8 d6f8 e8f8,865,83,91,70,fork long mate mateIn3 middlegame,https://lichess.org/B4HQmthv/black#32,Four_Knights_Game Four_Knights_Game_Scotch_Variation_Accepted
0BLZR,r6k/6pp/8/q3B3/1p2P3/1P6/3r1PPP/R2Q2K1 w - - 1 30,d1d2 a5a1 e5a1 a8a1 d2c1 a1c1,601,97,50,348,backRankMate endgame long mate mateIn3,https://lichess.org/oNIb5ROi#59,
0BMZK,4r2k/1p4pp/1p3b2/1r6/3P1P2/5K2/6PP/2R1R3 b - - 7 33,e8e1 c1c8 f6d8 c8d8 e1e8 d8e8,1154,78,91,437,backRankMate endgame long mate mateIn3,https://lichess.org/KpGcGUi5/black#66,
0BQPu,r1b2rk1/6p1/4p1P1/1p2n3/1PpBP3/5Pq1/2PQ2B1/3K3R b - - 6 30,e5f3 h1h8 g8h8 d2h6 h8g8 h6g7,1848,75,98,1751,attraction long mate mateIn3 middlegame pin sacrifice,https://lichess.org/zQfRIcbP/black#60,
0BRGl,1r6/6pk/6Rp/4Pp1q/2Qp1P2/P7/8/1rKN2R1 w - - 3 38,c1c2 h5d1 g1d1 b8b2 c2d3 b1d1,2196,81,91,1749,deflection exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/Jt10xnKm#75,
0BSZ7,r3k2r/1p2ppbp/pq1p2p1/8/3nPPn1/2NB4/PPPQ2PP/R1B2RK1 w kq - 2 16,c3d5 d4e2 g1h1 b6g1 f1g1 g4f2,2122,83,94,11332,discoveredCheck doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice smotheredMate,https://lichess.org/QUuXvSWo#31,Pirc_Defense Pirc_Defense_Austrian_Attack
0BT21,4r1k1/5pbp/1R4p1/8/8/B7/5rPP/5RK1 w - - 0 23,f1f2 e8e1 f2f1 g7d4 g1h1 e1f1,1344,81,91,947,backRankMate deflection endgame fork long mate mateIn3,https://lichess.org/AE7IBN8D#45,
0BUSJ,5bk1/p5pp/1p2p3/3pN3/1P1P4/P3q3/6PP/5Q1K b - - 1 24,f8d6 f1f7 g8h8 f7e8 d6f8 e8f8,1187,77,96,926,endgame long mate mateIn3,https://lichess.org/O6YHWv9i/black#48,
0BUh9,r5k1/1p6/4p2p/1p3pp1/3Pp3/2R1P3/1R3PPP/6K1 w - - 1 28,b2b3 a8a1 b3b1 a1b1 c3c1 b1c1,419,100,98,608,backRankMate endgame long mate mateIn3 rookEndgame,https://lichess.org/tyGKvGL4#55,
0BWV6,2r4k/p3Qpn1/4pNp1/1p4qp/8/1P2N2P/P3PPB1/6K1 w - - 2 34,e7f7 c8c1 e3f1 c1f1 g1f1 g5c1,1259,76,62,266,attraction backRankMate long mate mateIn3 middlegame pin sacrifice,https://lichess.org/TMghKCIL#67,
0BYw5,5rk1/5p1p/5Qp1/7P/1p1p4/pPqP1P2/P1PR1P2/2K3R1 w - - 1 25,c1d1 c3a1 d1e2 f8e8 f6e7 e8e7,2077,80,71,139,endgame long mate mateIn3,https://lichess.org/CaooWyti#49,
0BZbM,4kr2/pp1b3p/1qp1p1p1/3pR1Q1/8/2N5/PPP2PPP/4R1K1 w - - 5 23,c3a4 b6f2 g1h1 f2f1 e1f1 f8f1,1080,77,89,95,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/W5MpTWPp#45,
0BatK,Q7/8/8/3P4/PN6/2P3kP/4K1b1/5q2 w - - 0 50,e2e3 f1f2 e3d3 g2f1 d3e4 f2f4,2367,87,94,973,endgame exposedKing long mate mateIn3,https://lichess.org/s3qPIwQp#99,
0BazR,6k1/1pq4p/p3PR2/3r2p1/8/1Q5P/P5P1/6K1 b - - 1 30,d5b5 e6e7 b5b3 e7e8q g8g7 e8f8,1294,78,90,449,advancedPawn discoveredAttack discoveredCheck endgame long mate mateIn3 promotion triangleMate,https://lichess.org/QHnoiX1b/black#60,
0Bb1k,3r2k1/5p1p/p4Qp1/1p3n2/1P4q1/P7/B5PP/4R1K1 b - - 0 29,d8f8 a2f7 f8f7 e1e8 f7f8 e8f8,1713,76,95,1776,endgame long mate mateIn3 sacrifice,https://lichess.org/mwLy61wX/black#58,
0Bc8V,6k1/pp4pn/2pp3p/8/1P6/1r5q/4Q3/2RK1R2 b - - 1 30,b3b4 e2e8 h7f8 f1f8 g8h7 f8h8,1861,80,96,11956,endgame long mate mateIn3,https://lichess.org/1sYzwP4a/black#60,
0BdPC,r5k1/1p3ppp/p7/8/3q4/8/P1P1QPPP/4R1K1 b - - 1 26,g8f8 e2e7 f8g8 e7e8 a8e8 e1e8,1224,75,98,733,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/X81q0BnX/black#52,
0BebN,6k1/6pp/2b5/4BNP1/4P3/2KP3P/qp6/5R2 b - - 1 44,b2b1q f5e7 g8h8 f1f8 a2g8 f8g8,1219,81,94,10076,endgame fork long mate mateIn3,https://lichess.org/TPrTp3bv/black#88,
0BfX4,1Q1k3r/2r2ppp/3p4/3P4/2q5/P1P5/7P/K1R5 b - - 4 27,c7c8 b8d6 d8e8 c1e1 c4e2 e1e2,1226,77,85,515,endgame exposedKing long mate mateIn3,https://lichess.org/7A59W11E/black#54,
0Bg7d,8/8/R4k1p/8/1P5N/P4PK1/1r1r4/8 b - - 2 40,f6g5 f3f4 g5h5 a6a5 d2d5 a5d5,1873,75,95,281,endgame long mate mateIn3,https://lichess.org/zMC6w8RY/black#80,
0BhST,3r2k1/2q4p/p3R1p1/1p3p2/6N1/1P3QP1/r4P1P/4R1K1 b - - 0 29,f5g4 e6e8 d8e8 e1e8 g8g7 f3f8,1109,180,100,38,dovetailMate endgame long mate mateIn3,https://lichess.org/LCHNPVFC/black#58,
0BiC0,8/6bk/P5pp/1QR5/8/3P4/5qB1/7K w - - 0 36,c5c1 f2h4 h1g1 g7d4 g1f1 h4f2,1279,77,80,219,endgame exposedKing long mate mateIn3,https://lichess.org/J8ybCIIe#71,
0BiiG,3N4/3R1p2/1pp2kpp/3p4/1rn2P2/6PK/7P/8 b - - 3 34,g6g5 d7f7 f6g6 f4f5 g6h5 g3g4,1402,77,92,1811,endgame long mate mateIn3,https://lichess.org/i0GXPF7C/black#68,
0Bm5H,6k1/5ppp/4p3/2Nn4/2q5/5P2/1PQB2PP/r2N3K w - - 1 30,c2c4 a1d1 d2e1 d1e1 c4f1 e1f1,797,87,53,71,backRankMate endgame fork hangingPiece long mate mateIn3,https://lichess.org/4eOYxuCK#59,
0Bmej,7k/p2r2pp/6q1/1Qp2p2/1p3P2/1P1RP2P/5KP1/8 b - - 0 37,d7d3 b5b8 d3d8 b8d8 g6e8 d8e8,1196,78,85,448,backRankMate endgame long mate mateIn3,https://lichess.org/4Sv96ysh/black#74,
0Bmf9,6rk/1R3Qpp/5p2/2q5/1p3n2/5P1P/1B4P1/7K b - - 2 35,c5f2 f7g7 g8g7 b7b8 g7g8 b2f6,1740,75,94,526,endgame long mate mateIn3 sacrifice,https://lichess.org/oHNU4tjj/black#70,
0Bnks,3r1rk1/p1p2Rpp/8/2p1q3/8/2P5/P1P2QPP/5RK1 b - - 0 22,f8f7 f2f7 g8h8 f7f8 d8f8 f1f8,705,105,96,1178,backRankMate endgame long mate mateIn3,https://lichess.org/Vx2Tn2kk/black#44,
0BoNM,r4bk1/ppp3pp/1q6/8/4N3/5Q2/PPp3PP/5R1K b - - 1 21,b6b2 f3f7 g8h8 f7f8 a8f8 f1f8,1355,99,44,102,backRankMate deflection endgame long mate mateIn3,https://lichess.org/pSL2bS4Z/black#42,
0BpYB,6k1/5ppp/p1q5/1p3Q2/6P1/P1P1RR1K/1P1r3P/3r4 b - - 0 31,d2d8 f5f7 g8h8 f7f8 d8f8 f3f8,1175,78,90,150,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/SSs54gHF/black#62,
0BprF,8/1p5p/p3N1pk/3K4/Pr6/4r3/8/6R1 b - - 3 40,b4a4 g1h1 e3h3 h1h3 a4h4 h3h4,935,76,100,1126,anastasiaMate endgame long mate mateIn3,https://lichess.org/rA7V0vSb/black#80,
0Bpwo,2r1rb2/pbqR1p1k/1p3p1p/2P1NN2/8/6Q1/PP3PPP/R5K1 b - - 1 24,c7e5 d7f7 h7h8 f7f8 e8f8 g3g7,1556,76,97,25626,fork long mate mateIn3 middlegame,https://lichess.org/NYojGdmm/black#48,
0Br35,2kr4/pR2nRpp/2p5/8/8/2Pr1B2/P4PPP/6K1 w - - 1 21,f7e7 d3d1 f3d1 d8d1 e7e1 d1e1,483,105,84,997,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/Y31cCmso#41,
0Br4c,3Q4/6pk/4pp1p/pPq5/P1p5/6R1/5nPP/5R1K w - - 7 48,h1g1 f2h3 g1h1 c5g1 f1g1 h3f2,1300,89,64,384,discoveredCheck doubleCheck endgame long mate mateIn3 sacrifice smotheredMate,https://lichess.org/umTrBtWn#95,
0BrVG,r2kr3/pppb3p/2p1B3/2BP4/3Q4/2P5/Pq1NKP1P/8 b - - 0 17,d7e6 d5e6 d8c8 d4d7 c8b8 d7e8,1617,75,96,1236,discoveredAttack discoveredCheck fork long mate mateIn3 middlegame,https://lichess.org/UDtv9scL/black#34,Scotch_Game Scotch_Game_Other_variations
0Brfx,r4r2/ppR2nbp/kn4p1/N2p2B1/PP6/2p5/5PPP/R5K1 b - - 0 24,c3c2 b4b5 a6a5 g5d2 g7c3 d2c3,1322,78,93,3634,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/gYWbdwew/black#48,
0Bs2b,2r2k2/pp5p/3QpP2/3p4/4b2K/1P5P/P7/5q2 b - - 1 40,f8f7 d6e7 f7g6 e7g7 g6f5 g7g5,1386,75,88,704,endgame long mate mateIn3,https://lichess.org/izyZuURM/black#80,
0Btl1,5r1k/2P3bp/pN4p1/8/Q1P1p3/5rPq/2R2P2/1R4K1 w - - 0 34,c7c8q f3g3 f2g3 g7d4 c2f2 d4f2,1937,75,95,11688,balestraMate long mate mateIn3 middlegame sacrifice,https://lichess.org/ZjsKXCw9#67,
0Btrc,5r1k/1Q4pp/6n1/5q2/8/N1P5/PP3rPP/R4RK1 w - - 0 21,f1f2 f5f2 g1h1 f2f1 a1f1 f8f1,679,82,100,172,backRankMate long mate mateIn3 middlegame,https://lichess.org/HIT8VQ7J#41,
0BuB5,3r4/6R1/2p1k3/1pP4p/nr5P/4p2B/P1K2R2/8 b - - 1 51,e6e5 g7g5 e5e4 h3g2 e4d4 f2f4,2316,77,79,113,endgame long mate mateIn3,https://lichess.org/yb7gx3H7/black#102,
0ByMa,6k1/p4rpp/8/3p4/P1pP2Bn/1rP4P/6P1/2B1R2K b - - 0 37,b3c3 e1e8 f7f8 g4e6 g8h8 e8f8,1000,151,100,14,backRankMate deflection endgame long mate mateIn3,https://lichess.org/ozvNv7V7/black#74,
0BzgA,4b3/4R2p/6pk/2BBNp1n/p2P1b2/7P/Pr6/6K1 w - - 4 32,e7e8 f4e3 g1f1 h5g3 f1e1 b2b1,2023,76,94,1563,exposedKing long mate mateIn3 middlegame pillsburysMate,https://lichess.org/yWvDyuwY#63,
0BzoU,8/pp5k/8/4P1p1/3P1nB1/1P2R2P/P4Qb1/1q4K1 w - - 6 33,g1h2 b1h1 h2g3 f4h5 g4h5 h1h3,1757,76,95,1187,deflection endgame long mate mateIn3 sacrifice,https://lichess.org/orX0lQos#65,
0C0WL,4rr1k/p7/1p5P/2p2qb1/3p2N1/1P3NQ1/PBPP4/2K4R w - - 5 29,f3g5 f5f1 h1f1 f8f1 g3e1 f1e1,956,92,95,205,backRankMate long master mate mateIn3 middlegame sacrifice,https://lichess.org/85pg0xSr#57,
0C1Ap,R7/8/8/P6p/5p1k/5p1P/r4P2/6K1 w - - 2 48,a8f8 h4h3 f8b8 a2a1 b8b1 a1b1,1719,75,86,272,endgame long mate mateIn3 rookEndgame,https://lichess.org/dwuBDpe9#95,
0C3gV,Q7/5k1p/p2p1NpB/2p3P1/2P2p2/5P2/PPK1q3/8 w - - 2 37,c2b3 e2d3 b3a4 d3c4 b2b4 c4b4,1313,134,82,23,deflection endgame long mate mateIn3,https://lichess.org/aqldWJ3K#73,
0C3qf,2r2rk1/pR3R1p/3P2p1/2P2nN1/1Pq5/P7/3Q2PP/6K1 w - - 1 35,f7h7 c4f1 g1f1 f5g3 f1e1 f8f1,1978,76,89,946,attraction discoveredCheck doubleCheck long mate mateIn3 middlegame sacrifice,https://lichess.org/mhZQrmI7#69,
0C4Ll,2r2rk1/1b3p1p/1q2pbpQ/p2n4/PpBN4/1P2P3/5PPP/B1RR2K1 b - - 1 23,f6g7 h6g7 g8g7 d4f5 g7g8 f5h6,1863,76,93,593,attraction discoveredCheck doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/qccONJwE/black#46,
0C587,3rr1k1/Rpp2ppp/8/3qp3/1B6/2P4b/5QP1/5R1K b - - 3 23,e8e6 f2f7 g8h8 f7f8 d8f8 f1f8,892,77,99,1303,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/W5E7aW48/black#46,
0C5lo,2r5/k1r5/p1p1p2p/3qP1p1/1Q3pP1/7P/6PK/1R6 b - - 5 40,c6c5 b4b6 a7a8 b6a6 c7a7 a6c8,1196,75,98,391,deflection endgame long mate mateIn3,https://lichess.org/9HQJXwXs/black#80,
0C5wP,r4r1k/1pp1n1p1/p2p1q1p/3QpN2/1P2P3/P1P3R1/5PPP/R5K1 w - - 5 22,f5e7 f6f2 g1h1 f2f1 a1f1 f8f1,1014,79,86,399,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/lqoXzyWa#43,
0C614,r7/3Q1pbp/3P2pn/8/5R2/6k1/1r4P1/R5K1 w - - 0 31,a1a8 b2b1 f4f1 g7d4 g1h1 b1f1,1385,76,80,233,deflection endgame long mate mateIn3,https://lichess.org/dUnTNKOZ#61,
0C63j,2r5/R4p1p/3RpB2/1p6/8/4PN2/5PPP/1k4K1 w - - 3 36,d6d2 c8c1 d2d1 c1d1 f3e1 d1e1,706,95,71,51,backRankMate endgame long mate mateIn3,https://lichess.org/xIfr0dT1#71,
0C6eb,4n3/pp4k1/2p2qp1/P1P2p2/8/1B1P4/5PPP/4Q1K1 w - - 3 34,e1e8 f6a1 b3d1 a1d1 e8e1 d1e1,400,91,71,156,endgame long mate mateIn3,https://lichess.org/isW2eWiC#67,
0C79A,8/1R2k1p1/6Pp/3pK2P/3Pp3/5p2/5r2/8 b - - 1 46,e7e8 e5d6 f2c2 b7b8 c2c8 b8c8,2107,72,94,11538,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/eyRa905P/black#92,
0C9TM,2k4r/Rnp5/4N3/4Pp1p/6q1/5bP1/2R2P1P/5K2 b - - 2 38,h8h7 a7a8 c8d7 e6f8 d7e7 c2c7,2140,77,95,3382,deflection long mate mateIn3 middlegame,https://lichess.org/Ijm0QZxY/black#76,
0CBAB,2r2rk1/p4ppp/1p1Q3n/3R4/q3N3/5P2/PPP3PP/1K2R3 w - - 4 20,e1d1 a4c2 b1a1 c2c1 d1c1 c8c1,1209,78,84,158,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/a4KnGneA#39,
0CBr6,3Q4/n7/pk1p4/3Pb3/1p6/q2B4/2P1K3/8 b - - 1 40,b6c5 d8c7 a7c6 c7c6 c5d4 c6c4,1306,75,99,2837,endgame fork long mate mateIn3,https://lichess.org/wDTBCqd8/black#80,
0CCDz,6k1/q4ppp/5n2/8/4r1P1/4R2P/4Q3/3R1K2 b - - 1 36,e4e3 d1d8 f6e8 d8e8 e3e8 e2e8,1054,77,83,260,endgame long mate mateIn3 xRayAttack,https://lichess.org/a6W6RkP5/black#72,
0CDEO,2kr1bnr/ppp2p2/7p/n7/2P2p2/1PNB1R2/P2Q2PP/q1B4K b - - 1 16,f8b4 d3f5 d8d7 d2d7 c8b8 d7c8,1318,77,81,106,long mate mateIn3 middlegame queensideAttack,https://lichess.org/eTRqfxgU/black#32,Kings_Gambit_Accepted Kings_Gambit_Accepted_MacLeod_Defense
0CEHZ,1r1r4/1p1n4/3k2Q1/7p/2P1B3/5P2/5q1P/1R5K b - - 1 31,d6c7 b1b7 b8b7 g6c6 c7b8 c6b7,1649,75,91,1543,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/qVPhBlbZ/black#62,
0CFuR,r6k/1pp1b1r1/5N1p/p3P3/1nP2P1q/P7/1P1Q2BP/3R3K b - - 0 24,a8d8 d2d8 e7d8 d1d8 g7g8 d8g8,804,81,100,98,arabianMate exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/EXssLKc3/black#48,
0CGCw,rnb3k1/ppp2rp1/3p1qNP/8/4P1n1/3P4/PPP1Qb1P/RNB2R1K b - - 3 13,g4e5 h6h7 g8h7 e2h5 h7g8 h5h8,1701,84,86,39,advancedPawn attraction kingsideAttack long mate mateIn3 opening,https://lichess.org/gU0bUOfZ/black#26,Russian_Game Russian_Game_Italian_Variation
0CGjf,1k1r2nr/ppp3b1/2n2p2/3q4/3N2Q1/1P2P1p1/PB1N1PP1/R4RK1 w - - 2 18,g4g7 h8h1 g1h1 d5h5 h1g1 h5h2,1586,76,94,10186,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/EECNLtXG#35,Englund_Gambit_Complex Englund_Gambit_Complex_Soller_Gambit_Deferred
0CHkE,2r1k2r/4ppb1/3q2b1/2B4p/8/P7/1PPQ2PP/1K1RR3 b k - 0 21,d6c5 d2d7 e8f8 d7d8 c8d8 d1d8,1535,79,100,1560,long mate mateIn3 middlegame sacrifice,https://lichess.org/nRMXp2Qf/black#42,
0CKbw,5r1k/1b5p/1P2p2p/8/3r4/1Q2Np2/PP6/6RK w - - 0 28,g1f1 d4h4 h1g1 f3f2 f1f2 h4h1,2216,88,91,609,advancedPawn endgame exposedKing long mate mateIn3 operaMate,https://lichess.org/6TpFBOIB#55,
0CLw0,r1b1r2k/ppp2Rpp/8/8/6p1/1BBp4/PP4PP/7K b - - 1 27,e8g8 c3g7 g8g7 f7f8 g7g8 f8g8,1272,77,76,456,endgame long mate mateIn3 operaMate sacrifice,https://lichess.org/fSWGWSpW/black#54,
0CMMI,7k/p6p/1r5p/2bB1R2/7P/3P2r1/PPp1n3/4R2K b - - 1 39,e2d4 e1e8 c5f8 e8f8 g3g8 f8g8,1507,77,94,2127,long mate mateIn3 middlegame operaMate,https://lichess.org/6VZarqsv/black#78,
0COtS,8/1Q4bk/6pp/4pp2/2P3n1/2NPP1Pb/1B1qP1BP/6K1 w - - 5 31,g2h3 d2e1 h3f1 e1f2 g1h1 f2f1,1213,78,98,1000,deflection long master mate mateIn3 middlegame,https://lichess.org/AD6pUdN2#61,
0CR9K,2r2rk1/4bp1Q/pp4p1/3qB3/P2Pp3/6R1/1PP3PP/R6K b - - 0 29,g8h7 g3h3 e7h4 h3h4 h7g8 h4h8,908,89,79,153,long mate mateIn3 middlegame operaMate,https://lichess.org/OZmK57NH/black#58,
0CYah,2q2rk1/1p2p3/p2pb1pB/8/1n2P1P1/1Nr2P2/P1P4Q/1K1R3R w - - 0 23,h6d2 c3b3 a2b3 c8c2 b1a1 c2a2,1953,76,88,902,discoveredAttack long mate mateIn3 middlegame queensideAttack,https://lichess.org/WW5jMqt1#45,
